osmid,y,x,street_count,highway,geometry
7662755707,8.4868862,124.73931,1,,POINT (124.73931 8.486886200000001)
7662755717,8.4868431,124.7398015,3,,POINT (124.7398015 8.4868431)
7662755724,8.4866063,124.7392416,1,,POINT (124.7392416 8.4866063)
7662755745,8.4886331,124.7392537,1,,POINT (124.7392537 8.488633099999999)
7662755747,8.4891472,124.7390043,3,,POINT (124.7390043 8.4891472)
7662755748,8.4890549,124.7396346,1,,POINT (124.7396346 8.489054899999999)
7662755752,8.4898349,124.7404298,1,,POINT (124.7404298 8.4898349)
7662755755,8.4902885,124.740289,3,,POINT (124.740289 8.4902885)
7662755756,8.4904132,124.741213,1,,POINT (124.741213 8.490413200000001)
7662755769,8.4891783,124.7442493,1,,POINT (124.7442493 8.489178300000001)
7662755777,8.4902607,124.743454,3,,POINT (124.743454 8.4902607)
7662755778,8.4906148,124.7432864,3,,POINT (124.7432864 8.490614799999999)
7662755780,8.4908109,124.7431658,3,,POINT (124.7431658 8.4908109)
7662755829,8.4914292,124.7420861,1,,POINT (124.7420861 8.491429200000001)
7662755830,8.4917223,124.7418474,3,,POINT (124.7418474 8.491722299999999)
7662766825,8.4756191,124.6023961,3,,POINT (124.6023961 8.475619099999999)
7662766826,8.4754263,124.6020367,3,,POINT (124.6020367 8.475426300000001)
7662766829,8.4700734,124.6008938,3,,POINT (124.6008938 8.4700734)
7662766833,8.4700025,124.6002924,1,,POINT (124.6002924 8.4700025)
7662766837,8.4730561,124.6000805,1,,POINT (124.6000805 8.473056100000001)
7662766840,8.4732608,124.600026,3,,POINT (124.600026 8.4732608)
7662766986,8.4994028,124.7522624,4,,POINT (124.7522624 8.4994028)
7662766994,8.4989425,124.7523314,1,,POINT (124.7523314 8.4989425)
7662767022,8.4713764,124.5933086,1,,POINT (124.5933086 8.4713764)
7662767023,8.47152,124.5934561,3,,POINT (124.5934561 8.47152)
7662769903,8.4300132,124.6638809,1,,POINT (124.6638809 8.430013199999999)
7662769904,8.430256,124.664243,3,,POINT (124.664243 8.430256)
7662770936,8.4311302,124.6602894,1,,POINT (124.6602894 8.4311302)
7662771212,8.5045219,124.7558485,1,,POINT (124.7558485 8.5045219)
7662771283,8.4723458,124.7224912,1,,POINT (124.7224912 8.472345799999999)
7662771300,8.5040317,124.7558728,4,,POINT (124.7558728 8.504031700000001)
7662771309,8.5036624,124.7557412,3,,POINT (124.7557412 8.5036624)
7662772520,8.4907381,124.7434929,1,,POINT (124.7434929 8.4907381)
7662772521,8.4921773,124.7441165,1,,POINT (124.7441165 8.4921773)
7662772523,8.4942611,124.7458667,1,,POINT (124.7458667 8.494261099999999)
7662772525,8.4924426,124.7419399,1,,POINT (124.7419399 8.4924426)
7662772526,8.4925726,124.742078,3,,POINT (124.742078 8.492572600000001)
7662772527,8.4912395,124.7398665,1,,POINT (124.7398665 8.491239500000001)
7662774291,8.484492,124.7765102,3,,POINT (124.7765102 8.484491999999999)
7662774292,8.4861375,124.7753307,1,,POINT (124.7753307 8.4861375)
7662774293,8.484756,124.7769025,1,,POINT (124.7769025 8.484756000000001)
7662774294,8.483864,124.7755441,3,,POINT (124.7755441 8.483864000000001)
7662774711,8.4633005,124.5777538,1,,POINT (124.5777538 8.463300500000001)
7662774712,8.4636188,124.5777679,3,,POINT (124.5777679 8.463618800000001)
7662785210,8.4612112,124.5801558,1,,POINT (124.5801558 8.461211199999999)
7662785211,8.4612868,124.5796026,3,,POINT (124.5796026 8.4612868)
7662785214,8.4639398,124.5812702,1,,POINT (124.5812702 8.4639398)
7662785223,8.4642229,124.5815607,3,,POINT (124.5815607 8.464222899999999)
7662788097,8.4069559,124.6110508,1,,POINT (124.6110508 8.4069559)
7662788098,8.4063815,124.611311,1,,POINT (124.611311 8.4063815)
7662788134,8.4096451,124.6120834,3,,POINT (124.6120834 8.409645100000001)
7662788144,8.4088315,124.6123438,3,,POINT (124.6123438 8.4088315)
7662788146,8.4087668,124.6126722,3,,POINT (124.6126722 8.4087668)
7662788147,8.4089098,124.6119183,3,,POINT (124.6119183 8.4089098)
7662828233,8.4747705,124.7288856,1,,POINT (124.7288856 8.4747705)
7662828235,8.4752605,124.7276486,3,,POINT (124.7276486 8.475260499999999)
7662829603,8.4937093,124.7443646,1,,POINT (124.7443646 8.493709300000001)
7662829609,8.4933657,124.7441943,3,,POINT (124.7441943 8.4933657)
7662835976,8.4779885,124.7250286,1,,POINT (124.7250286 8.4779885)
7662837561,8.4733738,124.7240415,3,,POINT (124.7240415 8.473373799999999)
7662837562,8.4741896,124.7235891,3,,POINT (124.7235891 8.474189600000001)
7662837569,8.4729307,124.7227138,1,,POINT (124.7227138 8.472930699999999)
7662837570,8.472879,124.7237626,1,,POINT (124.7237626 8.472879000000001)
7662837572,8.47281,124.7235239,3,,POINT (124.7235239 8.472810000000001)
7662837575,8.4739723,124.7229489,3,,POINT (124.7229489 8.4739723)
7662837576,8.476808,124.72689,1,,POINT (124.72689 8.476808)
7662837577,8.4770669,124.7267377,3,,POINT (124.7267377 8.477066900000001)
7662837579,8.4762336,124.7259231,1,,POINT (124.7259231 8.4762336)
7662837582,8.4760247,124.7255905,1,,POINT (124.7255905 8.4760247)
7662837583,8.4761968,124.7258302,3,,POINT (124.7258302 8.4761968)
7662837584,8.4763921,124.7256939,3,,POINT (124.7256939 8.4763921)
7662838826,8.5008604,124.6159123,3,,POINT (124.6159123 8.500860400000001)
7662838827,8.5008983,124.6149973,1,,POINT (124.6149973 8.500898299999999)
7662838828,8.5020284,124.6159124,3,,POINT (124.6159124 8.5020284)
7662838830,8.5020522,124.6155006,1,,POINT (124.6155006 8.5020522)
7662838831,8.5016119,124.614547,1,,POINT (124.614547 8.5016119)
7662838985,8.4763975,124.7257036,3,,POINT (124.7257036 8.476397499999999)
7662838986,8.4769791,124.725326,3,,POINT (124.725326 8.476979099999999)
7662838987,8.476796,124.7263419,3,,POINT (124.7263419 8.476796)
7662838995,8.47717,124.726882,3,,POINT (124.726882 8.477169999999999)
7662838999,8.4762096,124.7253118,3,,POINT (124.7253118 8.476209600000001)
7662840202,8.4735436,124.7222176,3,,POINT (124.7222176 8.473543599999999)
7662840204,8.4736907,124.7221475,3,,POINT (124.7221475 8.473690700000001)
7662841242,8.4979829,124.6138886,1,,POINT (124.6138886 8.4979829)
7662841243,8.4981814,124.6136553,4,,POINT (124.6136553 8.4981814)
7662841244,8.4982508,124.6135707,3,,POINT (124.6135707 8.498250799999999)
7662843265,8.4749668,124.7261082,1,,POINT (124.7261082 8.474966800000001)
7662843270,8.475138,124.7253263,1,,POINT (124.7253263 8.475137999999999)
7662843279,8.4755465,124.7256924,3,,POINT (124.7256924 8.4755465)
7662844002,8.4374978,124.6653897,1,,POINT (124.6653897 8.437497799999999)
7662853211,8.4664038,124.7041368,1,,POINT (124.7041368 8.4664038)
7662853221,8.4668379,124.7045935,3,,POINT (124.7045935 8.4668379)
7662853244,8.4680015,124.7034851,1,,POINT (124.7034851 8.4680015)
7662853245,8.4634441,124.7055821,3,,POINT (124.7055821 8.4634441)
7662853989,8.4737734,124.7223783,3,,POINT (124.7223783 8.473773400000001)
7662853994,8.4741869,124.7225314,3,,POINT (124.7225314 8.474186899999999)
7662854018,8.4758921,124.7212141,3,,POINT (124.7212141 8.475892099999999)
7662854021,8.4762761,124.7215162,1,,POINT (124.7215162 8.4762761)
7662854023,8.4759652,124.7209756,3,,POINT (124.7209756 8.475965199999999)
7662854308,8.4460211,124.6508427,1,,POINT (124.6508427 8.446021099999999)
7662854319,8.4434967,124.6560393,3,,POINT (124.6560393 8.443496700000001)
7662854320,8.4437527,124.6559188,1,,POINT (124.6559188 8.443752699999999)
7662854321,8.4432645,124.6565424,1,,POINT (124.6565424 8.4432645)
7662854325,8.4435576,124.6562929,3,,POINT (124.6562929 8.4435576)
7662854340,8.4434601,124.6559087,3,,POINT (124.6559087 8.443460099999999)
7662854345,8.4429912,124.655892,1,,POINT (124.655892 8.4429912)
7662854350,8.4425388,124.6564271,3,,POINT (124.6564271 8.442538799999999)
7662854356,8.4418941,124.6565303,3,,POINT (124.6565303 8.441894100000001)
7662854357,8.4444438,124.652963,1,,POINT (124.652963 8.4444438)
7662854363,8.4449453,124.6530783,3,,POINT (124.6530783 8.444945300000001)
7662854364,8.4463102,124.6533385,1,,POINT (124.6533385 8.446310199999999)
7662854365,8.4453392,124.652622,3,,POINT (124.652622 8.445339199999999)
7662854366,8.4459502,124.6519094,3,,POINT (124.6519094 8.4459502)
7662854370,8.4457518,124.6514462,1,,POINT (124.6514462 8.4457518)
7662854371,8.4462081,124.6515649,3,,POINT (124.6515649 8.4462081)
7662854375,8.446565,124.65152,1,,POINT (124.65152 8.446565)
7662854376,8.4901039,124.5914205,3,,POINT (124.5914205 8.490103899999999)
7662857324,8.4817285,124.723434,3,,POINT (124.723434 8.481728499999999)
7662857332,8.4807767,124.72435,3,,POINT (124.72435 8.4807767)
7662857685,8.4794715,124.7245592,3,,POINT (124.7245592 8.479471500000001)
7662857686,8.4805034,124.7230089,1,,POINT (124.7230089 8.4805034)
