osmid,y,x,highway,street_count,geometry
168217728,14.632924,120.9656412,,1,POINT (120.9656412 14.632924)
168220512,14.633737,120.9641726,,3,POINT (120.9641726 14.633737)
168220513,14.6330394,120.9636155,,3,POINT (120.9636155 14.6330394)
168220731,14.6314529,120.9638971,,3,POINT (120.9638971 14.6314529)
168220737,14.6327222,120.9633248,,3,POINT (120.9633248 14.6327222)
170828239,14.5784316,120.9832551,,3,POINT (120.9832551 14.5784316)
170828288,14.5805373,120.9810986,traffic_signals,4,POINT (120.9810986 14.5805373)
170828317,14.5751552,120.9823428,,4,POINT (120.9823428 14.5751552)
185351319,14.5928049,120.9872495,,3,POINT (120.9872495 14.5928049)
185351944,14.6036598,120.9819028,traffic_signals,4,POINT (120.9819028 14.6036598)
191591131,14.6226784,120.989591,,4,POINT (120.989591 14.6226784)
191591209,14.6193622,120.982735,traffic_signals,4,POINT (120.982735 14.6193622)
191591251,14.6064547,120.9937532,,4,POINT (120.9937532 14.6064547)
191591401,14.6234234,120.9904222,,4,POINT (120.9904222 14.6234234)
191591796,14.5701621,120.9915614,traffic_signals,4,POINT (120.9915614 14.5701621)
191591897,14.6193573,120.9828465,traffic_signals,4,POINT (120.9828465 14.6193573)
191591928,14.6069878,120.9932262,traffic_signals,4,POINT (120.9932262 14.6069878)
191591965,14.6051756,120.9820587,,4,POINT (120.9820587 14.6051756)
191592003,14.6051857,120.9819469,,4,POINT (120.9819469 14.6051857)
191592042,14.5643861,120.9943959,traffic_signals,4,POINT (120.9943959 14.5643861)
191592078,14.6163778,120.9956332,,4,POINT (120.9956332 14.6163778)
191592143,14.6097035,120.9823842,,4,POINT (120.9823842 14.6097035)
191592185,14.6132033,120.9921737,,4,POINT (120.9921737 14.6132033)
191592313,14.5721975,120.9867489,,4,POINT (120.9867489 14.5721975)
191592353,14.6065341,120.9821644,,4,POINT (120.9821644 14.6065341)
191592425,14.6174241,120.9946213,,4,POINT (120.9946213 14.6174241)
191592500,14.6126979,120.991607,,4,POINT (120.991607 14.6126979)
191592609,14.6077514,120.9822511,traffic_signals,4,POINT (120.9822511 14.6077514)
191592645,14.6184831,120.9936061,,4,POINT (120.9936061 14.6184831)
191592669,14.6131433,120.9825323,traffic_signals,4,POINT (120.9825323 14.6131433)
191592748,14.6150982,120.9963939,,4,POINT (120.9963939 14.6150982)
191592784,14.5832045,120.9834614,,4,POINT (120.9834614 14.5832045)
191592819,14.6168296,120.9827794,traffic_signals,4,POINT (120.9827794 14.6168296)
191592852,14.619548,120.9925718,,4,POINT (120.9925718 14.619548)
191592886,14.6143871,120.9826796,traffic_signals,4,POINT (120.9826796 14.6143871)
191592947,14.6137344,120.9905951,,4,POINT (120.9905951 14.6137344)
191592981,14.6153193,120.9966427,,4,POINT (120.9966427 14.6153193)
191593025,14.5826247,120.9844974,,3,POINT (120.9844974 14.5826247)
191593091,14.6181195,120.982707,,4,POINT (120.982707 14.6181195)
191593121,14.6168203,120.9826743,traffic_signals,4,POINT (120.9826743 14.6168203)
191593148,14.6206077,120.9915807,,4,POINT (120.9915807 14.6206077)
191593213,14.6107917,120.9939237,,3,POINT (120.9939237 14.6107917)
191593252,14.5928474,121.0016646,traffic_signals,4,POINT (121.0016646 14.5928474)
191593396,14.6181133,120.9828058,,4,POINT (120.9828058 14.6181133)
191593460,14.6216587,120.9905731,,4,POINT (120.9905731 14.6216587)
191593498,14.606948,120.9942979,,4,POINT (120.9942979 14.606948)
191593540,14.6206134,120.9827749,traffic_signals,4,POINT (120.9827749 14.6206134)
191681765,14.6084664,120.9907948,,4,POINT (120.9907948 14.6084664)
191684782,14.6106506,120.9871634,,4,POINT (120.9871634 14.6106506)
191684828,14.6121471,120.9888013,,3,POINT (120.9888013 14.6121471)
191684855,14.6131163,120.9878662,,3,POINT (120.9878662 14.6131163)
191685249,14.6078241,120.9952652,,4,POINT (120.9952652 14.6078241)
191685260,14.6088772,120.9942476,,4,POINT (120.9942476 14.6088772)
191685282,14.6094533,120.9937778,,1,POINT (120.9937778 14.6094533)
191685301,14.6067663,120.9919087,,3,POINT (120.9919087 14.6067663)
191685327,14.6078586,120.9908692,,3,POINT (120.9908692 14.6078586)
191685353,14.6094971,120.9854177,,3,POINT (120.9854177 14.6094971)
191685375,14.6107871,120.9855216,,4,POINT (120.9855216 14.6107871)
191685400,14.6119035,120.9856061,,3,POINT (120.9856061 14.6119035)
191685420,14.6077502,120.9940362,,1,POINT (120.9940362 14.6077502)
191685443,14.6071938,120.9945693,,4,POINT (120.9945693 14.6071938)
191685461,14.606127,120.9955499,,3,POINT (120.9955499 14.606127)
193586303,14.5742771,121.0066174,,4,POINT (121.0066174 14.5742771)
193586392,14.6073203,120.9878441,,4,POINT (120.9878441 14.6073203)
193586422,14.5880105,120.9677111,,3,POINT (120.9677111 14.5880105)
193586474,14.6078035,120.9883922,,3,POINT (120.9883922 14.6078035)
193586498,14.5896277,120.9693874,,4,POINT (120.9693874 14.5896277)
193586527,14.5703084,121.0026363,,4,POINT (121.0026363 14.5703084)
193586568,14.5735508,121.0058912,,4,POINT (121.0058912 14.5735508)
206874484,14.6118985,120.9885247,,3,POINT (120.9885247 14.6118985)
223618442,14.6012508,120.9938793,,3,POINT (120.9938793 14.6012508)
223618645,14.6015088,120.9926796,,4,POINT (120.9926796 14.6015088)
223618685,14.6015123,120.9929945,,4,POINT (120.9929945 14.6015123)
223637138,14.6067813,121.0028585,,3,POINT (121.0028585 14.6067813)
223659098,14.5999562,120.9820013,,3,POINT (120.9820013 14.5999562)
223701822,14.6031811,120.9848713,,3,POINT (120.9848713 14.6031811)
223754597,14.5961929,120.9829212,,3,POINT (120.9829212 14.5961929)
223766777,14.5982429,120.9858825,,3,POINT (120.9858825 14.5982429)
223779678,14.6131989,120.9877866,,3,POINT (120.9877866 14.6131989)
223783035,14.6029902,121.0014606,,4,POINT (121.0014606 14.6029902)
223783057,14.6053388,120.9769244,traffic_signals,4,POINT (120.9769244 14.6053388)
223790864,14.6062045,120.977359,,4,POINT (120.977359 14.6062045)
223791043,14.6072171,120.985908,,3,POINT (120.985908 14.6072171)
223791088,14.6160302,120.9866534,traffic_signals,4,POINT (120.9866534 14.6160302)
223791125,14.6052292,120.9768683,traffic_signals,4,POINT (120.9768683 14.6052292)
223804210,14.605896,120.9952981,,4,POINT (120.9952981 14.605896)
223804377,14.6054067,120.9947656,,4,POINT (120.9947656 14.6054067)
223804423,14.6128658,120.9875946,,3,POINT (120.9875946 14.6128658)
223804462,14.6139408,120.9865345,,3,POINT (120.9865345 14.6139408)
225009913,14.5925016,120.9697942,,3,POINT (120.9697942 14.5925016)
225010110,14.5986968,120.9709594,,4,POINT (120.9709594 14.5986968)
225010138,14.6016066,120.9690607,,3,POINT (120.9690607 14.6016066)
225212638,14.5638588,121.0009582,,4,POINT (121.0009582 14.5638588)
225212670,14.5633513,121.0004512,,3,POINT (121.0004512 14.5633513)
225212695,14.5630894,121.0001831,,3,POINT (121.0001831 14.5630894)
225212727,14.6009285,120.9702292,,4,POINT (120.9702292 14.6009285)
225266090,14.6094234,120.9738663,,3,POINT (120.9738663 14.6094234)
225277820,14.6008975,120.9682924,,4,POINT (120.9682924 14.6008975)
225277853,14.5649094,121.0019833,,4,POINT (121.0019833 14.5649094)
225318969,14.5628348,120.999921,,4,POINT (120.999921 14.5628348)
225936385,14.6386431,120.9805847,,3,POINT (120.9805847 14.6386431)
225937423,14.6362449,120.9823243,,4,POINT (120.9823243 14.6362449)
225938079,14.6363501,120.9805252,,4,POINT (120.9805252 14.6363501)
225938714,14.6370678,120.9820267,,3,POINT (120.9820267 14.6370678)
225938716,14.6371118,120.980545,,4,POINT (120.980545 14.6371118)
225938718,14.6371468,120.9793592,,4,POINT (120.9793592 14.6371468)
225939106,14.6378743,120.9805648,,4,POINT (120.9805648 14.6378743)
225940088,14.6363151,120.9817173,,4,POINT (120.9817173 14.6363151)
225940090,14.6370762,120.9817416,,4,POINT (120.9817416 14.6370762)
225941117,14.6378484,120.9814636,,4,POINT (120.9814636 14.6378484)
225941119,14.6370844,120.9814419,,4,POINT (120.9814419 14.6370844)
225941120,14.6363235,120.981419,,4,POINT (120.981419 14.6363235)
225941639,14.6363322,120.9811338,,4,POINT (120.9811338 14.6363322)
225941641,14.6355736,120.9811141,,4,POINT (120.9811141 14.6355736)
225941642,14.6344418,120.9806779,,3,POINT (120.9806779 14.6344418)
225943118,14.6378835,120.9802427,,4,POINT (120.9802427 14.6378835)
225943119,14.637125,120.9802154,,4,POINT (120.9802154 14.637125)
225943120,14.6363577,120.9801994,,3,POINT (120.9801994 14.6363577)
225943307,14.6363685,120.9799015,,3,POINT (120.9799015 14.6363685)
225943614,14.6371301,120.979926,,4,POINT (120.979926 14.6371301)
225943616,14.637892,120.9799504,,4,POINT (120.9799504 14.637892)
225943617,14.638555,120.9799717,,1,POINT (120.9799717 14.638555)
225944019,14.6383979,120.9796889,,1,POINT (120.9796889 14.6383979)
225944021,14.6379,120.9796712,,4,POINT (120.9796712 14.6379)
225944023,14.6371385,120.9796442,,4,POINT (120.9796442 14.6371385)
225944328,14.6382726,120.979389,,1,POINT (120.979389 14.6382726)
225944329,14.6379084,120.9793814,,4,POINT (120.9793814 14.6379084)
225945356,14.6378651,120.9808819,,4,POINT (120.9808819 14.6378651)
225945358,14.6371025,120.9808564,,4,POINT (120.9808564 14.6371025)
225945360,14.6363411,120.9808309,,4,POINT (120.9808309 14.6363411)
225945362,14.6355819,120.9808046,,3,POINT (120.9808046 14.6355819)
225946049,14.6341858,120.9784207,,1,POINT (120.9784207 14.6341858)
225946055,14.6311537,120.9779129,,3,POINT (120.9779129 14.6311537)
225946195,14.6304662,120.9799326,,4,POINT (120.9799326 14.6304662)
225947583,14.6293103,120.980598,,3,POINT (120.980598 14.6293103)
225947589,14.6277445,120.981232,,3,POINT (120.981232 14.6277445)
225947852,14.6289953,120.9822058,,1,POINT (120.9822058 14.6289953)
225947854,14.6306101,120.9807098,,3,POINT (120.9807098 14.6306101)
225948259,14.6288118,120.9808005,,3,POINT (120.9808005 14.6288118)
225950702,14.6285064,120.980934,,3,POINT (120.980934 14.6285064)
225950705,14.6292393,120.9819755,,3,POINT (120.9819755 14.6292393)
241231822,14.564734,120.9939558,,4,POINT (120.9939558 14.564734)
241231824,14.5642342,120.9941865,,4,POINT (120.9941865 14.5642342)
241232835,14.5686054,120.9902673,,3,POINT (120.9902673 14.5686054)
241232861,14.56779,120.9909093,,3,POINT (120.9909093 14.56779)
241232863,14.5669744,120.9913688,,4,POINT (120.9913688 14.5669744)
241236183,14.5631316,120.9962941,,3,POINT (120.9962941 14.5631316)
241236624,14.5637695,120.9977124,,3,POINT (120.9977124 14.5637695)
243425851,14.5657568,120.9937558,,3,POINT (120.9937558 14.5657568)
243425907,14.5660995,120.9945438,,3,POINT (120.9945438 14.5660995)
243426126,14.5654105,120.9948661,,3,POINT (120.9948661 14.5654105)
243426246,14.5662121,120.9967552,,3,POINT (120.9967552 14.5662121)
243426269,14.5656775,120.9985538,,4,POINT (120.9985538 14.5656775)
243426270,14.5659464,120.9991477,,4,POINT (120.9991477 14.5659464)
243426271,14.5662487,120.9997849,,4,POINT (120.9997849 14.5662487)
243426272,14.5665272,121.00042,,3,POINT (121.00042 14.5665272)
243426291,14.5655974,120.999319,,4,POINT (120.999319 14.5655974)
243426292,14.5653119,120.9987254,,4,POINT (120.9987254 14.5653119)
243426349,14.5688518,121.0004272,,4,POINT (121.0004272 14.5688518)
243426350,14.5704506,120.9996562,,4,POINT (120.9996562 14.5704506)
243426351,14.5716151,120.9990855,,4,POINT (120.9990855 14.5716151)
243426367,14.5690044,121.0007564,,4,POINT (121.0007564 14.5690044)
243426368,14.5705985,120.9999694,,4,POINT (120.9999694 14.5705985)
243426399,14.569161,121.0010642,,3,POINT (121.0010642 14.569161)
243426431,14.571273,120.9988778,,3,POINT (120.9988778 14.571273)
243426945,14.5596662,120.9874006,traffic_signals,5,POINT (120.9874006 14.5596662)
243426946,14.5643624,120.9853229,traffic_signals,4,POINT (120.9853229 14.5643624)
243427187,14.600829,120.9996201,traffic_signals,4,POINT (120.9996201 14.600829)
243431551,14.598069,121.0008164,,3,POINT (121.0008164 14.598069)
243463977,14.6378567,120.9811753,,4,POINT (120.9811753 14.6378567)
243464002,14.6326797,120.978315,,4,POINT (120.978315 14.6326797)
243464099,14.6306664,120.9793506,,4,POINT (120.9793506 14.6306664)
243464100,14.6308489,120.9788234,,4,POINT (120.9788234 14.6308489)
243464123,14.6296084,120.9797677,,3,POINT (120.9797677 14.6296084)
243464172,14.6310034,120.9810068,,4,POINT (120.9810068 14.6310034)
243464208,14.6295698,120.9816816,,4,POINT (120.9816816 14.6295698)
243464229,14.6299012,120.9820382,,4,POINT (120.9820382 14.6299012)
243464339,14.627813,120.9814706,,3,POINT (120.9814706 14.627813)
243813693,14.6039674,120.9980173,,3,POINT (120.9980173 14.6039674)
243813694,14.6038825,120.9978003,,3,POINT (120.9978003 14.6038825)
243813695,14.6040952,120.9977633,,3,POINT (120.9977633 14.6040952)
243813696,14.6041677,120.9978661,,3,POINT (120.9978661 14.6041677)
243971940,14.5629066,120.9958033,,3,POINT (120.9958033 14.5629066)
243972325,14.5707402,120.9822225,,3,POINT (120.9822225 14.5707402)
243973009,14.5734864,120.9808814,,3,POINT (120.9808814 14.5734864)
243973010,14.5742435,120.9804951,,3,POINT (120.9804951 14.5742435)
243973011,14.5750983,120.9800499,,3,POINT (120.9800499 14.5750983)
243973012,14.5763647,120.9793335,,4,POINT (120.9793335 14.5763647)
243973013,14.5772307,120.9788557,,3,POINT (120.9788557 14.5772307)
243973244,14.5828133,120.9754055,traffic_signals,4,POINT (120.9754055 14.5828133)
243973614,14.5848108,120.9743631,traffic_signals,4,POINT (120.9743631 14.5848108)
243973615,14.5844764,120.9738708,,4,POINT (120.9738708 14.5844764)
243973616,14.5841246,120.9733509,,4,POINT (120.9733509 14.5841246)
243974512,14.5904364,120.971256,crossing,4,POINT (120.971256 14.5904364)
243974755,14.5908569,120.9712147,,3,POINT (120.9712147 14.5908569)
243974757,14.5914852,120.9718346,,3,POINT (120.9718346 14.5914852)
243975826,14.5977471,120.9660571,,3,POINT (120.9660571 14.5977471)
243980352,14.600378,120.9630608,,3,POINT (120.9630608 14.600378)
243980376,14.601947,120.9615827,,3,POINT (120.9615827 14.601947)
243980377,14.6025038,120.961488,traffic_signals,4,POINT (120.961488 14.6025038)
243980378,14.6026662,120.9614711,traffic_signals,4,POINT (120.9614711 14.6026662)
243982228,14.6095539,120.9609027,traffic_signals,4,POINT (120.9609027 14.6095539)
243982229,14.6095761,120.9611343,traffic_signals,4,POINT (120.9611343 14.6095761)
243982893,14.6099169,120.9663217,,4,POINT (120.9663217 14.6099169)
243982895,14.6097771,120.9678347,traffic_signals,4,POINT (120.9678347 14.6097771)
243982897,14.6100195,120.9663075,,4,POINT (120.9663075 14.6100195)
243982899,14.6098979,120.9678744,traffic_signals,4,POINT (120.9678744 14.6098979)
243982905,14.6071526,120.966913,,3,POINT (120.966913 14.6071526)
243982910,14.6077581,120.9666879,,4,POINT (120.9666879 14.6077581)
243982915,14.6079894,120.967068,,3,POINT (120.967068 14.6079894)
243983897,14.6197381,120.963318,,3,POINT (120.963318 14.6197381)
243983914,14.6197585,120.9630092,,3,POINT (120.9630092 14.6197585)
243983990,14.6205096,120.9599167,,3,POINT (120.9599167 14.6205096)
243985496,14.6227631,120.9600481,,4,POINT (120.9600481 14.6227631)
243985498,14.6254453,120.9604606,,4,POINT (120.9604606 14.6254453)
243985500,14.6264266,120.9624295,,4,POINT (120.9624295 14.6264266)
243985588,14.626371,120.9601227,,3,POINT (120.9601227 14.626371)
243986470,14.6332475,120.9581162,,3,POINT (120.9581162 14.6332475)
244092361,14.6347351,120.9738228,,3,POINT (120.9738228 14.6347351)
244092363,14.6349115,120.9735691,,3,POINT (120.9735691 14.6349115)
244092742,14.5838257,120.9992974,,3,POINT (120.9992974 14.5838257)
244092745,14.5851378,120.9982116,,3,POINT (120.9982116 14.5851378)
244092749,14.5864104,120.997881,,3,POINT (120.997881 14.5864104)
244092756,14.5840864,120.9988146,,4,POINT (120.9988146 14.5840864)
244092926,14.6312595,120.9734793,,4,POINT (120.9734793 14.6312595)
244092928,14.6311803,120.9740735,,3,POINT (120.9740735 14.6311803)
244105953,14.599865,120.9567959,,3,POINT (120.9567959 14.599865)
244105982,14.6007206,120.9560801,,3,POINT (120.9560801 14.6007206)
244106136,14.5981168,120.9554417,,3,POINT (120.9554417 14.5981168)
244106145,14.6011264,120.9547587,,4,POINT (120.9547587 14.6011264)
244106225,14.6059062,120.9521868,,3,POINT (120.9521868 14.6059062)
244106226,14.6093569,120.949688,,3,POINT (120.949688 14.6093569)
244109106,14.5984219,120.9672208,,4,POINT (120.9672208 14.5984219)
244109118,14.5983099,120.9671002,,4,POINT (120.9671002 14.5983099)
244109120,14.5968851,120.9683569,,3,POINT (120.9683569 14.5968851)
244109121,14.5967854,120.9682122,,4,POINT (120.9682122 14.5967854)
244109122,14.5977992,120.9674693,,4,POINT (120.9674693 14.5977992)
244109123,14.5979169,120.9676146,,4,POINT (120.9676146 14.5979169)
244113462,14.6158273,120.9699182,,3,POINT (120.9699182 14.6158273)
244113476,14.6161297,120.9700372,,3,POINT (120.9700372 14.6161297)
244113477,14.6164637,120.9701558,,3,POINT (120.9701558 14.6164637)
244113478,14.6166261,120.9702267,,3,POINT (120.9702267 14.6166261)
244113479,14.6165154,120.968834,,4,POINT (120.968834 14.6165154)
244113480,14.6169594,120.9674076,,4,POINT (120.9674076 14.6169594)
244113481,14.6168654,120.9688975,,4,POINT (120.9688975 14.6168654)
244113482,14.6172912,120.9675119,,4,POINT (120.9675119 14.6172912)
244113483,14.6172775,120.968987,,4,POINT (120.968987 14.6172775)
244113484,14.6176688,120.9676323,,4,POINT (120.9676323 14.6176688)
244114305,14.6181812,120.9658466,,3,POINT (120.9658466 14.6181812)
244114346,14.6177945,120.9659243,,4,POINT (120.9659243 14.6177945)
244114359,14.6174126,120.965991,,3,POINT (120.965991 14.6174126)
244114371,14.6166214,120.9672926,,4,POINT (120.9672926 14.6166214)
244114383,14.6170216,120.9660634,,4,POINT (120.9660634 14.6170216)
244114404,14.6154789,120.9697829,,3,POINT (120.9697829 14.6154789)
244114409,14.6151274,120.9696585,,3,POINT (120.9696585 14.6151274)
244114418,14.6148305,120.9695553,,3,POINT (120.9695553 14.6148305)
244114443,14.6144897,120.9694359,,3,POINT (120.9694359 14.6144897)
244114453,14.6141632,120.9693292,,4,POINT (120.9693292 14.6141632)
244114468,14.6131979,120.9690166,,3,POINT (120.9690166 14.6131979)
244114536,14.6128837,120.9689004,,3,POINT (120.9689004 14.6128837)
244114546,14.6125576,120.9687792,,3,POINT (120.9687792 14.6125576)
244114579,14.6118646,120.9685558,,4,POINT (120.9685558 14.6118646)
244114602,14.6115498,120.9684496,,3,POINT (120.9684496 14.6115498)
244114612,14.6115741,120.9672251,,4,POINT (120.9672251 14.6115741)
244114649,14.6158387,120.9686578,,4,POINT (120.9686578 14.6158387)
244114686,14.6162922,120.9671813,,4,POINT (120.9671813 14.6162922)
244114724,14.6154974,120.9685406,,4,POINT (120.9685406 14.6154974)
244114752,14.6159597,120.9670635,,4,POINT (120.9670635 14.6159597)
244114756,14.6162057,120.9662063,,3,POINT (120.9662063 14.6162057)
244114757,14.6151672,120.9684271,,4,POINT (120.9684271 14.6151672)
244114758,14.6156367,120.9669589,,4,POINT (120.9669589 14.6156367)
244114759,14.6157123,120.9667114,,1,POINT (120.9667114 14.6157123)
244114763,14.6148408,120.9683149,,4,POINT (120.9683149 14.6148408)
244114764,14.6145224,120.9682138,,4,POINT (120.9682138 14.6145224)
244114770,14.6149343,120.9668291,,4,POINT (120.9668291 14.6149343)
244114771,14.6150925,120.9663442,,3,POINT (120.9663442 14.6150925)
244114772,14.6138458,120.9668025,,4,POINT (120.9668025 14.6138458)
