osmid,y,x,street_count,highway,geometry
8490883085,16.4128473,120.5945465,3,,POINT (120.5945465 16.4128473)
8490883104,16.4131999,120.5948551,3,,POINT (120.5948551 16.4131999)
8490883108,16.4128045,120.5945968,3,,POINT (120.5945968 16.4128045)
8490883109,16.4130068,120.5946447,3,,POINT (120.5946447 16.4130068)
8490883111,16.4132087,120.5948644,3,,POINT (120.5948644 16.4132087)
8490936397,16.4127207,120.5927741,3,,POINT (120.5927741 16.4127207)
8490936398,16.4125857,120.5926254,3,,POINT (120.5926254 16.4125857)
8490936400,16.412652,120.5926989,3,,POINT (120.5926989 16.412652)
8490936401,16.4126881,120.5927395,3,,POINT (120.5927395 16.4126881)
8490936402,16.4126165,120.5926591,3,,POINT (120.5926591 16.4126165)
8490936406,16.4125581,120.5928026,3,,POINT (120.5928026 16.4125581)
8490936408,16.4125677,120.5928679,3,,POINT (120.5928679 16.4125677)
8490936410,16.4124985,120.5927962,3,,POINT (120.5927962 16.4124985)
8490936411,16.4124074,120.5929604,3,,POINT (120.5929604 16.4124074)
8490936412,16.4125328,120.5928304,3,,POINT (120.5928304 16.4125328)
8498918520,16.375886,120.6126764,1,,POINT (120.6126764 16.375886)
8498918521,16.3758917,120.6128253,3,,POINT (120.6128253 16.3758917)
8498918522,16.3757843,120.6126831,1,,POINT (120.6126831 16.3757843)
8498918523,16.3757759,120.6128427,3,,POINT (120.6128427 16.3757759)
8498918524,16.3759632,120.6128119,1,,POINT (120.6128119 16.3759632)
8498918527,16.3756698,120.6125399,3,,POINT (120.6125399 16.3756698)
8502271031,16.4112374,120.5971151,4,crossing,POINT (120.5971151 16.4112374)
8502271032,16.4111972,120.5970647,4,crossing,POINT (120.5970647 16.4111972)
8502271033,16.4111613,120.5970162,3,,POINT (120.5970162 16.4111613)
8522927206,16.4134115,120.5636182,1,,POINT (120.5636182 16.4134115)
8522927209,16.4131938,120.5635587,3,,POINT (120.5635587 16.4131938)
8531233853,16.3744925,120.6128173,1,,POINT (120.6128173 16.3744925)
8533350882,16.4105705,120.5994569,3,,POINT (120.5994569 16.4105705)
8533350883,16.4105562,120.5994278,4,,POINT (120.5994278 16.4105562)
8533350884,16.4104835,120.5992936,1,,POINT (120.5992936 16.4104835)
8533350915,16.4101099,120.5991616,3,,POINT (120.5991616 16.4101099)
8533350916,16.4101994,120.5993601,4,crossing,POINT (120.5993601 16.4101994)
8533384917,16.4102922,120.59957,3,,POINT (120.59957 16.4102922)
8533384918,16.4102308,120.5995979,3,,POINT (120.5995979 16.4102308)
8533384919,16.4101617,120.5993776,4,crossing,POINT (120.5993776 16.4101617)
8540768604,16.4140657,120.5765276,1,,POINT (120.5765276 16.4140657)
8540919908,16.4149205,120.5735933,1,,POINT (120.5735933 16.4149205)
8540919909,16.4148671,120.5735792,1,,POINT (120.5735792 16.4148671)
8542877096,16.4135083,120.5644473,3,,POINT (120.5644473 16.4135083)
8547510546,16.426675,120.5942651,1,,POINT (120.5942651 16.426675)
8547513146,16.4267747,120.5951375,1,,POINT (120.5951375 16.4267747)
8567680883,16.4117926,120.5991338,4,,POINT (120.5991338 16.4117926)
8567680884,16.411785,120.5991195,3,,POINT (120.5991195 16.411785)
8567680886,16.4118211,120.5994603,3,,POINT (120.5994603 16.4118211)
8567680887,16.4117792,120.5993964,4,crossing,POINT (120.5993964 16.4117792)
8567680889,16.4111669,120.5997151,3,,POINT (120.5997151 16.4111669)
8567680892,16.4111496,120.5993966,3,,POINT (120.5993966 16.4111496)
8567680898,16.4111506,120.5994008,3,,POINT (120.5994008 16.4111506)
8567680902,16.4110364,120.5993374,3,,POINT (120.5993374 16.4110364)
8567680903,16.411055,120.599313,4,,POINT (120.599313 16.411055)
8567680908,16.410724,120.5997979,3,,POINT (120.5997979 16.410724)
8567827799,16.4037871,120.6051852,3,,POINT (120.6051852 16.4037871)
8567827803,16.4034514,120.6053843,1,,POINT (120.6053843 16.4034514)
8567827804,16.4035018,120.6054727,3,,POINT (120.6054727 16.4035018)
8567827809,16.4036741,120.6050099,3,,POINT (120.6050099 16.4036741)
8592174537,16.4106233,120.5996059,3,,POINT (120.5996059 16.4106233)
8637380466,16.4239501,120.5932227,3,,POINT (120.5932227 16.4239501)
8637380467,16.4240926,120.5930682,1,,POINT (120.5930682 16.4240926)
8637380468,16.424193,120.5932519,1,,POINT (120.5932519 16.424193)
8637380476,16.4236108,120.5929976,3,,POINT (120.5929976 16.4236108)
8637380477,16.4236838,120.5929223,4,,POINT (120.5929223 16.4236838)
8654675316,16.3803624,120.5692917,1,,POINT (120.5692917 16.3803624)
8654678917,16.3803842,120.5688693,3,,POINT (120.5688693 16.3803842)
8654678918,16.378642,120.5687393,3,,POINT (120.5687393 16.378642)
8654926479,16.3804318,120.573547,1,,POINT (120.573547 16.3804318)
8659157502,16.401757,120.5974083,3,,POINT (120.5974083 16.401757)
8659157504,16.401442,120.5978646,1,,POINT (120.5978646 16.401442)
8659157508,16.4017611,120.5973909,3,,POINT (120.5973909 16.4017611)
8659228235,16.4023151,120.5955953,3,,POINT (120.5955953 16.4023151)
8659228242,16.4024436,120.5956979,3,,POINT (120.5956979 16.4024436)
8661957657,16.4035258,120.6049524,3,,POINT (120.6049524 16.4035258)
8661957658,16.4034668,120.6050934,1,,POINT (120.6050934 16.4034668)
8662018150,16.3842603,120.5699824,1,,POINT (120.5699824 16.3842603)
8662018426,16.3842911,120.5708414,1,,POINT (120.5708414 16.3842911)
8663685067,16.3826378,120.5662528,1,,POINT (120.5662528 16.3826378)
8675060717,16.3951417,120.5724339,1,,POINT (120.5724339 16.3951417)
8675060718,16.3948943,120.5724394,3,,POINT (120.5724394 16.3948943)
8680701765,16.4036779,120.5913193,1,,POINT (120.5913193 16.4036779)
8680701766,16.4036382,120.5921283,3,,POINT (120.5921283 16.4036382)
8680701771,16.4035186,120.5916393,3,,POINT (120.5916393 16.4035186)
8694048979,16.4174836,120.5952997,3,,POINT (120.5952997 16.4174836)
8694048982,16.4175673,120.5952388,3,,POINT (120.5952388 16.4175673)
8694048986,16.4167979,120.5961376,4,,POINT (120.5961376 16.4167979)
8694048997,16.4168542,120.596152,4,,POINT (120.596152 16.4168542)
8694075272,16.4198632,120.5975938,3,,POINT (120.5975938 16.4198632)
8694075285,16.4198736,120.5977456,3,,POINT (120.5977456 16.4198736)
8694254724,16.4058258,120.5970456,3,,POINT (120.5970456 16.4058258)
8694254731,16.4062511,120.5972917,3,,POINT (120.5972917 16.4062511)
8694254736,16.4067155,120.5977673,3,,POINT (120.5977673 16.4067155)
8694254743,16.4072807,120.5980242,4,,POINT (120.5980242 16.4072807)
8694254746,16.4074989,120.5979944,3,,POINT (120.5979944 16.4074989)
8694254747,16.4077671,120.5978797,3,,POINT (120.5978797 16.4077671)
8694254750,16.406563,120.59764,3,,POINT (120.59764 16.406563)
8694254751,16.4066453,120.5975287,3,,POINT (120.5975287 16.4066453)
8694254752,16.4067707,120.5976567,3,,POINT (120.5976567 16.4067707)
8694254754,16.4066318,120.5976983,3,,POINT (120.5976983 16.4066318)
8694254755,16.4067164,120.5976018,3,,POINT (120.5976018 16.4067164)
8694254757,16.4050171,120.5970237,1,,POINT (120.5970237 16.4050171)
8694254758,16.4050967,120.5968655,1,,POINT (120.5968655 16.4050967)
8694254759,16.405037,120.5969845,4,crossing,POINT (120.5969845 16.405037)
8694254760,16.4050625,120.596934,4,crossing,POINT (120.596934 16.4050625)
8694254765,16.4052015,120.5971427,3,,POINT (120.5971427 16.4052015)
8694402792,16.4074679,120.6005747,3,,POINT (120.6005747 16.4074679)
8694402793,16.4074585,120.6005587,4,crossing,POINT (120.6005587 16.4074585)
8694402801,16.4074653,120.6004448,4,crossing,POINT (120.6004448 16.4074653)
8694402802,16.4075146,120.6004035,3,,POINT (120.6004035 16.4075146)
8694402803,16.4072902,120.6004801,3,,POINT (120.6004801 16.4072902)
8694451450,16.4050848,120.6021972,4,,POINT (120.6021972 16.4050848)
8694451453,16.4057072,120.6010382,3,,POINT (120.6010382 16.4057072)
8694451454,16.4057446,120.601068,4,,POINT (120.601068 16.4057446)
8694451459,16.4060911,120.6007366,4,,POINT (120.6007366 16.4060911)
8694451460,16.406045,120.6006789,3,,POINT (120.6006789 16.406045)
8697640130,16.4228344,120.5929635,3,,POINT (120.5929635 16.4228344)
8697640132,16.4227342,120.5929582,3,,POINT (120.5929582 16.4227342)
8697640144,16.4204323,120.5930629,3,,POINT (120.5930629 16.4204323)
8697640157,16.4191869,120.5946533,1,,POINT (120.5946533 16.4191869)
8697640161,16.4181524,120.594812,3,,POINT (120.594812 16.4181524)
8697640164,16.4186254,120.5945702,1,,POINT (120.5945702 16.4186254)
8697640171,16.4236488,120.5923406,1,,POINT (120.5923406 16.4236488)
8697704865,16.4267632,120.5942468,4,,POINT (120.5942468 16.4267632)
8697704866,16.4266752,120.5942443,3,,POINT (120.5942443 16.4266752)
8697704868,16.4268217,120.5938527,1,,POINT (120.5938527 16.4268217)
8697704871,16.4268037,120.5940438,4,,POINT (120.5940438 16.4268037)
8697704872,16.4268004,120.5941114,3,,POINT (120.5941114 16.4268004)
8697704880,16.4259543,120.5938521,4,,POINT (120.5938521 16.4259543)
8697704884,16.4255694,120.5933163,3,,POINT (120.5933163 16.4255694)
8697704885,16.4260923,120.5935543,1,,POINT (120.5935543 16.4260923)
8697704887,16.4259325,120.5938785,3,,POINT (120.5938785 16.4259325)
