osmid,y,x,street_count,highway,geometry
8313857989,10.2973862,123.8658768,3,,POINT (123.8658768 10.2973862)
8313900876,10.2705464,123.8577068,1,,POINT (123.8577068 10.2705464)
8313900877,10.2700934,123.8578195,3,,POINT (123.8578195 10.2700934)
8313901586,10.2945856,123.8626547,3,,POINT (123.8626547 10.2945856)
8313901587,10.2948712,123.8626099,1,,POINT (123.8626099 10.2948712)
8313913442,10.2902417,123.8641817,1,,POINT (123.8641817 10.2902417)
8313913446,10.2900776,123.86421,3,,POINT (123.86421 10.2900776)
8313913453,10.2909562,123.865681,1,,POINT (123.865681 10.2909562)
8313917258,10.2657686,123.8565724,3,,POINT (123.8565724 10.2657686)
8313917263,10.2664778,123.8566249,3,,POINT (123.8566249 10.2664778)
8313921015,10.2668541,123.8570859,1,,POINT (123.8570859 10.2668541)
8313922020,10.2663707,123.8569543,3,,POINT (123.8569543 10.2663707)
8313954443,10.2898408,123.8656354,3,,POINT (123.8656354 10.2898408)
8313954444,10.2898029,123.8655469,1,,POINT (123.8655469 10.2898029)
8313954446,10.289894,123.8661544,1,,POINT (123.8661544 10.289894)
8313954448,10.2900853,123.8655496,1,,POINT (123.8655496 10.2900853)
8313954449,10.2897528,123.8656662,3,,POINT (123.8656662 10.2897528)
8313956796,10.3045682,123.8821819,1,,POINT (123.8821819 10.3045682)
8313974151,10.304808,123.8831247,3,,POINT (123.8831247 10.304808)
8313974152,10.3047219,123.8827608,3,,POINT (123.8827608 10.3047219)
8313975304,10.2670731,123.8553035,1,,POINT (123.8553035 10.2670731)
8313975314,10.2676115,123.854472,3,,POINT (123.854472 10.2676115)
8313999705,10.3028331,123.8816898,1,,POINT (123.8816898 10.3028331)
8313999707,10.3028158,123.8813487,3,,POINT (123.8813487 10.3028158)
8314036857,10.3001453,123.8788332,1,,POINT (123.8788332 10.3001453)
8314036859,10.3004343,123.8787424,3,,POINT (123.8787424 10.3004343)
8314036861,10.3006401,123.8798136,1,,POINT (123.8798136 10.3006401)
8314036868,10.3002456,123.8795802,1,,POINT (123.8795802 10.3002456)
8314036874,10.3006929,123.8793965,3,,POINT (123.8793965 10.3006929)
8314036883,10.3003286,123.8786088,3,,POINT (123.8786088 10.3003286)
8314053281,10.3915915,123.9217194,3,,POINT (123.9217194 10.3915915)
8314053300,10.3921737,123.9212322,1,,POINT (123.9212322 10.3921737)
8314058529,10.3920832,123.9220146,3,,POINT (123.9220146 10.3920832)
8314058530,10.392109,123.9218022,1,,POINT (123.9218022 10.392109)
8314060303,10.391036,123.9182583,3,,POINT (123.9182583 10.391036)
8314060312,10.3907378,123.9177842,1,,POINT (123.9177842 10.3907378)
8314080050,10.3964715,123.9172913,3,,POINT (123.9172913 10.3964715)
8314080052,10.3963696,123.9175878,3,,POINT (123.9175878 10.3963696)
8314080060,10.3968349,123.9174193,3,,POINT (123.9174193 10.3968349)
8314094384,10.3910737,123.9185222,3,,POINT (123.9185222 10.3910737)
8314094388,10.3914429,123.9187029,3,,POINT (123.9187029 10.3914429)
8314105486,10.3947814,123.9220213,3,,POINT (123.9220213 10.3947814)
8314105489,10.3944854,123.9217888,1,,POINT (123.9217888 10.3944854)
8314110431,10.336011,123.897559,1,,POINT (123.897559 10.336011)
8314110433,10.3359925,123.8970181,3,,POINT (123.8970181 10.3359925)
8314129050,10.337382,123.8968827,3,,POINT (123.8968827 10.337382)
8314129056,10.3377096,123.89657,1,,POINT (123.89657 10.3377096)
8314135235,10.3384887,123.8972761,1,,POINT (123.8972761 10.3384887)
8314136416,10.3447367,123.9087201,3,,POINT (123.9087201 10.3447367)
8314136518,10.344772,123.9084113,3,,POINT (123.9084113 10.344772)
8314139537,10.3392895,123.8960356,1,,POINT (123.8960356 10.3392895)
8314142215,10.2997683,123.8831181,3,,POINT (123.8831181 10.2997683)
8314161732,10.3918676,123.9191186,1,,POINT (123.9191186 10.3918676)
8314161738,10.391615,123.9189195,3,,POINT (123.9189195 10.391615)
8314161744,10.3920899,123.919061,1,,POINT (123.919061 10.3920899)
8314165117,10.3002492,123.8831528,3,,POINT (123.8831528 10.3002492)
8314165118,10.3002761,123.8838203,3,,POINT (123.8838203 10.3002761)
8314165121,10.3002402,123.8828061,3,,POINT (123.8828061 10.3002402)
8314166928,10.2885194,123.86021,1,,POINT (123.86021 10.2885194)
8314172814,10.2878252,123.8638865,3,,POINT (123.8638865 10.2878252)
8314172823,10.3348654,123.9023366,3,,POINT (123.9023366 10.3348654)
8314172831,10.3356183,123.901982,3,,POINT (123.901982 10.3356183)
8314174153,10.3443438,123.9109191,1,,POINT (123.9109191 10.3443438)
8314174154,10.3438794,123.9108038,3,,POINT (123.9108038 10.3438794)
8314174155,10.3490194,123.9086688,1,,POINT (123.9086688 10.3490194)
8314184308,10.287802,123.8613352,3,,POINT (123.8613352 10.287802)
8314184311,10.2879985,123.8612527,1,,POINT (123.8612527 10.2879985)
8314185154,10.2993379,123.8824336,3,,POINT (123.8824336 10.2993379)
8314185161,10.2987524,123.8821918,3,,POINT (123.8821918 10.2987524)
8314192151,10.288778,123.8629116,3,,POINT (123.8629116 10.288778)
8314192155,10.2890851,123.8628881,1,,POINT (123.8628881 10.2890851)
8314195711,10.2866597,123.8629961,1,,POINT (123.8629961 10.2866597)
8314196827,10.3000397,123.8803634,1,,POINT (123.8803634 10.3000397)
8314196829,10.2992306,123.8802547,3,,POINT (123.8802547 10.2992306)
8314197900,10.2715611,123.8720861,3,,POINT (123.8720861 10.2715611)
8314197902,10.2709476,123.8715866,3,,POINT (123.8715866 10.2709476)
8314197909,10.2710742,123.8712439,3,,POINT (123.8712439 10.2710742)
8314197910,10.2704276,123.8706565,3,,POINT (123.8706565 10.2704276)
8314207719,10.2869884,123.864246,1,,POINT (123.864246 10.2869884)
8314220800,10.2697885,123.8718341,3,,POINT (123.8718341 10.2697885)
8314220801,10.2698687,123.8716801,3,,POINT (123.8716801 10.2698687)
8314220805,10.2701148,123.8716925,1,,POINT (123.8716925 10.2701148)
8314220806,10.2697071,123.8717723,1,,POINT (123.8717723 10.2697071)
8314220807,10.2702254,123.8722131,3,,POINT (123.8722131 10.2702254)
8314220809,10.269942,123.8719507,3,,POINT (123.8719507 10.269942)
8314220812,10.2699459,123.8717253,3,,POINT (123.8717253 10.2699459)
8314236250,10.2858362,123.8664703,3,,POINT (123.8664703 10.2858362)
8314236257,10.2858107,123.8660055,1,,POINT (123.8660055 10.2858107)
8314256648,10.3070542,123.8814741,3,,POINT (123.8814741 10.3070542)
8314256654,10.3074001,123.8807642,3,,POINT (123.8807642 10.3074001)
8314342101,10.3002129,123.8725658,3,,POINT (123.8725658 10.3002129)
8314342102,10.3003294,123.8724958,3,,POINT (123.8724958 10.3003294)
8314345591,10.3055842,123.8812311,1,,POINT (123.8812311 10.3055842)
8314368639,10.2986133,123.8838583,1,,POINT (123.8838583 10.2986133)
8314368640,10.2983399,123.883879,3,,POINT (123.883879 10.2983399)
8314371123,10.2851575,123.8603985,3,,POINT (123.8603985 10.2851575)
8314403233,10.3047582,123.8844618,1,,POINT (123.8844618 10.3047582)
8314420505,10.3038154,123.8796204,1,,POINT (123.8796204 10.3038154)
8314426671,10.3013803,123.8833728,1,,POINT (123.8833728 10.3013803)
8314426677,10.3006621,123.8833061,3,,POINT (123.8833061 10.3006621)
8314449257,10.2899019,123.88565,1,,POINT (123.88565 10.2899019)
8314462032,10.3259786,123.9015569,1,,POINT (123.9015569 10.3259786)
8314462033,10.325334,123.9018634,3,,POINT (123.9018634 10.325334)
8314466040,10.3061317,123.8837257,3,,POINT (123.8837257 10.3061317)
8314482191,10.3241895,123.9011586,1,,POINT (123.9011586 10.3241895)
8314482192,10.3246722,123.9013605,3,,POINT (123.9013605 10.3246722)
8314485061,10.2890351,123.8839711,3,,POINT (123.8839711 10.2890351)
8314485062,10.2888265,123.8838141,1,,POINT (123.8838141 10.2888265)
8314512966,10.3238385,123.8993937,1,,POINT (123.8993937 10.3238385)
8314512968,10.3235026,123.8985127,3,,POINT (123.8985127 10.3235026)
8314512969,10.3235551,123.8986864,3,,POINT (123.8986864 10.3235551)
8314541288,10.321647,123.902835,1,,POINT (123.902835 10.321647)
8314541289,10.3216483,123.9026834,3,,POINT (123.9026834 10.3216483)
8314548111,10.3482918,123.9108098,1,,POINT (123.9108098 10.3482918)
8314552382,10.3222295,123.9027887,1,,POINT (123.9027887 10.3222295)
8314575268,10.3219689,123.8996793,1,,POINT (123.8996793 10.3219689)
8314575269,10.3218735,123.8988552,3,,POINT (123.8988552 10.3218735)
8314578402,10.3223027,123.8949627,1,,POINT (123.8949627 10.3223027)
8314578403,10.3219006,123.8949653,3,,POINT (123.8949653 10.3219006)
8314584121,10.2870266,123.8768618,1,,POINT (123.8768618 10.2870266)
8314639504,10.320668,123.8974102,1,,POINT (123.8974102 10.320668)
8314653012,10.2621878,123.8707785,3,,POINT (123.8707785 10.2621878)
8314658216,10.3194752,123.8961858,1,,POINT (123.8961858 10.3194752)
8314679678,10.2865964,123.8785274,1,,POINT (123.8785274 10.2865964)
8314679682,10.2861878,123.8781014,3,,POINT (123.8781014 10.2861878)
8314686363,10.4089562,123.9115997,1,,POINT (123.9115997 10.4089562)
8314686369,10.4077575,123.9115183,2,,POINT (123.9115183 10.4077575)
8314686374,10.4076632,123.9115571,2,,POINT (123.9115571 10.4076632)
8314688504,10.3269998,123.8869201,1,,POINT (123.8869201 10.3269998)
8314688507,10.327009,123.8864463,3,,POINT (123.8864463 10.327009)
8314688945,10.2862784,123.8775498,1,,POINT (123.8775498 10.2862784)
8314688946,10.2864727,123.8779701,3,,POINT (123.8779701 10.2864727)
8314689288,10.3075224,123.9180752,3,,POINT (123.9180752 10.3075224)
8314689289,10.3069789,123.9174275,1,,POINT (123.9174275 10.3069789)
8314689290,10.3074459,123.9179921,3,,POINT (123.9179921 10.3074459)
8314689291,10.30758,123.9178719,3,,POINT (123.9178719 10.30758)
8314691273,10.4071946,123.9130984,3,,POINT (123.9130984 10.4071946)
8314692198,10.2644919,123.875007,1,,POINT (123.875007 10.2644919)
8314692203,10.2656532,123.8737303,3,,POINT (123.8737303 10.2656532)
8314692204,10.261557,123.871382,3,,POINT (123.871382 10.261557)
8314692207,10.2616428,123.8713633,3,,POINT (123.8713633 10.2616428)
8314701224,10.3188058,123.8964523,3,,POINT (123.8964523 10.3188058)
8314701225,10.3190065,123.8962664,3,,POINT (123.8962664 10.3190065)
8314701233,10.318896,123.895935,1,,POINT (123.895935 10.318896)
8314701234,10.318966,123.8961656,3,,POINT (123.8961656 10.318966)
8314701235,10.318743,123.8963735,3,,POINT (123.8963735 10.318743)
8314701236,10.3186709,123.8962695,3,,POINT (123.8962695 10.3186709)
8314705132,10.3368006,123.8975785,1,,POINT (123.8975785 10.3368006)
8314705134,10.3370915,123.8976945,1,,POINT (123.8976945 10.3370915)
8314714170,10.3289023,123.8865191,1,,POINT (123.8865191 10.3289023)
8314714181,10.3294579,123.8866902,4,,POINT (123.8866902 10.3294579)
8314720216,10.3184253,123.9031287,3,,POINT (123.9031287 10.3184253)
8314725138,10.2726963,123.8743158,3,,POINT (123.8743158 10.2726963)
8314725142,10.2724365,123.8743709,3,,POINT (123.8743709 10.2724365)
8314725143,10.2732991,123.8744719,1,,POINT (123.8744719 10.2732991)
8314725148,10.2725645,123.8742021,3,,POINT (123.8742021 10.2725645)
8314725149,10.2725007,123.8740415,1,,POINT (123.8740415 10.2725007)
8314725150,10.2726134,123.8741354,3,,POINT (123.8741354 10.2726134)
8314725151,10.2726459,123.8740911,1,,POINT (123.8740911 10.2726459)
8314725153,10.2722594,123.8746044,3,,POINT (123.8746044 10.2722594)
8314736138,10.2657494,123.871844,3,,POINT (123.871844 10.2657494)
8314736142,10.2658459,123.8714933,1,,POINT (123.8714933 10.2658459)
8314736229,10.3286094,123.8905625,1,,POINT (123.8905625 10.3286094)
8314736237,10.3290776,123.8906723,3,,POINT (123.8906723 10.3290776)
8314738123,10.3183496,123.903288,3,,POINT (123.903288 10.3183496)
8314738124,10.3182148,123.9036032,3,,POINT (123.9036032 10.3182148)
8314738125,10.3185017,123.9029678,3,,POINT (123.9029678 10.3185017)
