osmid,y,x,street_count,highway,ref,geometry
7216655184,14.3207312,120.9451482,1,,,POINT (120.9451482 14.3207312)
7216729085,14.3207358,120.9444908,3,,,POINT (120.9444908 14.3207358)
7216729086,14.3195565,120.9448692,1,,,POINT (120.9448692 14.3195565)
7216729119,14.3052372,120.9765935,3,,,POINT (120.9765935 14.3052372)
7216729176,14.3032902,120.973015,3,,,POINT (120.973015 14.3032902)
7216729179,14.3030979,120.9738251,3,,,POINT (120.9738251 14.3030979)
7216729281,14.2998854,120.9709242,3,,,POINT (120.9709242 14.2998854)
7216729299,14.2997464,120.9741,3,,,POINT (120.9741 14.2997464)
7216729302,14.301311,120.9737298,3,,,POINT (120.9737298 14.301311)
7216729305,14.3045391,120.9748778,3,,,POINT (120.9748778 14.3045391)
7216729306,14.3031014,120.9742256,4,,,POINT (120.9742256 14.3031014)
7222341868,14.2924047,120.9923862,1,,,POINT (120.9923862 14.2924047)
7222356090,14.2913095,120.9891568,3,,,POINT (120.9891568 14.2913095)
7223479295,14.3564894,120.9751484,3,,,POINT (120.9751484 14.3564894)
7229192979,14.2775074,120.9708048,4,crossing,,POINT (120.9708048 14.2775074)
7296829694,14.2890433,120.9857771,1,,,POINT (120.9857771 14.2890433)
7296829696,14.2898647,120.9856054,3,,,POINT (120.9856054 14.2898647)
7296829697,14.28948,120.9847793,1,,,POINT (120.9847793 14.28948)
7296829698,14.2891057,120.9854043,3,,,POINT (120.9854043 14.2891057)
7296853256,14.2885874,120.9857337,4,,,POINT (120.9857337 14.2885874)
7296853258,14.2881308,120.9868443,4,,,POINT (120.9868443 14.2881308)
7296853259,14.2865438,120.9906974,4,,,POINT (120.9906974 14.2865438)
7296853260,14.2874182,120.9885889,4,,,POINT (120.9885889 14.2874182)
7296853261,14.287808,120.9880871,4,,,POINT (120.9880871 14.287808)
7296853262,14.2874969,120.988378,4,,,POINT (120.988378 14.2874969)
7296853263,14.2875654,120.9882147,4,,,POINT (120.9882147 14.2875654)
7311300460,14.3060216,120.9494486,3,,,POINT (120.9494486 14.3060216)
7311300461,14.3054466,120.948402,3,,,POINT (120.948402 14.3054466)
7311300462,14.3062446,120.9493218,3,,,POINT (120.9493218 14.3062446)
7311300463,14.3056673,120.9482748,3,,,POINT (120.9482748 14.3056673)
7311300464,14.3073386,120.9486997,3,,,POINT (120.9486997 14.3073386)
7311300465,14.3070392,120.94887,3,,,POINT (120.94887 14.3070392)
7311300466,14.3067276,120.9490472,3,,,POINT (120.9490472 14.3067276)
7311300467,14.3064666,120.9491956,4,,,POINT (120.9491956 14.3064666)
7311300469,14.3065623,120.9493686,1,,,POINT (120.9493686 14.3065623)
7314254085,14.3035233,120.9485029,3,,,POINT (120.9485029 14.3035233)
