osmid,y,x,street_count,highway,geometry
848395865,10.7072983,122.5692052,4,,POINT (122.5692052 10.7072983)
848396330,10.7040087,122.5714746,3,,POINT (122.5714746 10.7040087)
848396331,10.7033727,122.5714618,3,,POINT (122.5714618 10.7033727)
848396343,10.7048763,122.5713848,3,,POINT (122.5713848 10.7048763)
848396348,10.702408,122.5714589,3,,POINT (122.5714589 10.702408)
848397450,10.7104737,122.570377,4,,POINT (122.570377 10.7104737)
848397793,10.7124984,122.5731057,3,,POINT (122.5731057 10.7124984)
848397799,10.7143172,122.5754832,3,,POINT (122.5754832 10.7143172)
848397804,10.7132779,122.5741521,3,,POINT (122.5741521 10.7132779)
848397807,10.7135557,122.5745088,4,,POINT (122.5745088 10.7135557)
848399317,10.7224846,122.559738,3,,POINT (122.559738 10.7224846)
848402084,10.7398023,122.541852,3,,POINT (122.541852 10.7398023)
848402089,10.7331798,122.5493019,3,,POINT (122.5493019 10.7331798)
848402114,10.7422217,122.5392005,3,traffic_signals,POINT (122.5392005 10.7422217)
848411740,10.7406326,122.5828916,3,,POINT (122.5828916 10.7406326)
848411741,10.7294463,122.5604151,3,,POINT (122.5604151 10.7294463)
848411763,10.7317555,122.5642644,3,,POINT (122.5642644 10.7317555)
848415899,10.7094567,122.5480417,3,,POINT (122.5480417 10.7094567)
848465390,10.7067267,122.569124,3,,POINT (122.569124 10.7067267)
848465398,10.7067212,122.5682796,3,,POINT (122.5682796 10.7067212)
848700241,10.6806087,122.4996628,3,,POINT (122.4996628 10.6806087)
848700253,10.6899434,122.5005829,4,,POINT (122.5005829 10.6899434)
848700271,10.6932074,122.5005991,3,,POINT (122.5005991 10.6932074)
848700273,10.6866187,122.5006071,3,,POINT (122.5006071 10.6866187)
849238115,10.6977196,122.5780405,3,,POINT (122.5780405 10.6977196)
849552440,10.69562,122.5698928,3,,POINT (122.5698928 10.69562)
849557280,10.7121171,122.5676028,3,,POINT (122.5676028 10.7121171)
849557292,10.7135282,122.5681308,4,,POINT (122.5681308 10.7135282)
849561872,10.6936953,122.5632256,3,,POINT (122.5632256 10.6936953)
849562436,10.6937855,122.5647272,3,,POINT (122.5647272 10.6937855)
849566175,10.6802404,122.5174057,3,,POINT (122.5174057 10.6802404)
849566203,10.6886203,122.5265843,3,,POINT (122.5265843 10.6886203)
849566244,10.684504,122.5169857,3,,POINT (122.5169857 10.684504)
849566249,10.6882964,122.5249633,3,,POINT (122.5249633 10.6882964)
849566257,10.6870292,122.5166103,4,,POINT (122.5166103 10.6870292)
849570131,10.6861401,122.5116044,3,,POINT (122.5116044 10.6861401)
849570134,10.686273,122.5068385,3,,POINT (122.5068385 10.686273)
849570138,10.686079,122.5113492,3,,POINT (122.5113492 10.686079)
849570147,10.6864625,122.5034675,3,,POINT (122.5034675 10.6864625)
849570150,10.6859102,122.5098526,3,,POINT (122.5098526 10.6859102)
849570154,10.6868286,122.5150699,3,,POINT (122.5150699 10.6868286)
849570157,10.6861124,122.5076795,3,,POINT (122.5076795 10.6861124)
849590203,10.6940294,122.5742054,3,,POINT (122.5742054 10.6940294)
