osmid,y,x,street_count,highway,geometry
6829173284,9.2803002,123.2885345,1,,POINT (123.2885345 9.280300199999999)
6829178550,9.2771337,123.2910962,3,,POINT (123.2910962 9.2771337)
6829178552,9.2760889,123.2910734,1,,POINT (123.2910734 9.2760889)
6829178554,9.277477,123.2899579,3,,POINT (123.2899579 9.277476999999999)
6829178556,9.2768195,123.2901668,1,,POINT (123.2901668 9.2768195)
6829178557,9.2768354,123.2889277,1,,POINT (123.2889277 9.2768354)
6829178558,9.2796687,123.2867813,3,,POINT (123.2867813 9.2796687)
6829178559,9.2786672,123.2865566,1,,POINT (123.2865566 9.278667199999999)
6829178560,9.2764823,123.2745377,3,,POINT (123.2745377 9.2764823)
6829178561,9.2764769,123.2764853,3,,POINT (123.2764853 9.2764769)
6829178562,9.2770511,123.2731107,1,,POINT (123.2731107 9.2770511)
6829178564,9.2759777,123.2745403,1,,POINT (123.2745403 9.2759777)
6829178571,9.2769032,123.2764497,3,,POINT (123.2764497 9.2769032)
6829178572,9.2849118,123.2673403,3,,POINT (123.2673403 9.2849118)
6848497385,9.3209021,123.2999997,4,crossing,POINT (123.2999997 9.3209021)
6868551380,9.2768235,123.2934364,1,,POINT (123.2934364 9.276823500000001)
6868551381,9.2762433,123.2929619,3,,POINT (123.2929619 9.276243300000001)
6868551382,9.2761855,123.2933775,3,,POINT (123.2933775 9.2761855)
6868554700,9.3014223,123.2763224,3,,POINT (123.2763224 9.3014223)
6868554701,9.3013224,123.2737772,1,,POINT (123.2737772 9.3013224)
6868554702,9.3038032,123.2765202,3,,POINT (123.2765202 9.303803200000001)
6868554705,9.3037863,123.2772454,1,,POINT (123.2772454 9.303786300000001)
6868554706,9.3040702,123.2765682,3,,POINT (123.2765682 9.3040702)
6868554707,9.3041669,123.275855,1,,POINT (123.275855 9.3041669)
6868554712,9.3055512,123.2728068,1,,POINT (123.2728068 9.3055512)
6868554713,9.305548,123.2738646,3,,POINT (123.2738646 9.305548)
6868554717,9.3045883,123.2738464,3,,POINT (123.2738464 9.304588300000001)
6868554718,9.3051393,123.2715091,3,,POINT (123.2715091 9.3051393)
6868554724,9.3045867,123.2738076,3,,POINT (123.2738076 9.3045867)
6868554728,9.3026658,123.2724977,1,,POINT (123.2724977 9.3026658)
6868554729,9.3034198,123.2719542,3,,POINT (123.2719542 9.3034198)
6868554732,9.3027229,123.2720666,1,,POINT (123.2720666 9.302722899999999)
6868554733,9.3032368,123.2720003,3,,POINT (123.2720003 9.303236800000001)
6868554737,9.3028352,123.271769,1,,POINT (123.271769 9.302835200000001)
6868641087,9.2760047,123.2929443,3,,POINT (123.2929443 9.2760047)
6868641090,9.2766623,123.2941992,3,,POINT (123.2941992 9.2766623)
6868641091,9.2764182,123.2954021,1,,POINT (123.2954021 9.2764182)
6868641092,9.2772091,123.2930245,3,,POINT (123.2930245 9.2772091)
6868641095,9.2771086,123.2942786,3,,POINT (123.2942786 9.2771086)
6868641097,9.2773674,123.2951018,1,,POINT (123.2951018 9.277367399999999)
6868641101,9.2832083,123.2943317,3,,POINT (123.2943317 9.2832083)
6868641103,9.2820645,123.2945231,1,,POINT (123.2945231 9.282064500000001)
6868641108,9.2855796,123.2872854,3,,POINT (123.2872854 9.2855796)
6868641109,9.2862597,123.2874036,3,,POINT (123.2874036 9.2862597)
6868641110,9.2858696,123.2868435,3,,POINT (123.2868435 9.2858696)
6868641111,9.2859165,123.2873492,3,,POINT (123.2873492 9.285916500000001)
6868641112,9.2837937,123.2737294,3,,POINT (123.2737294 9.2837937)
6868641114,9.2840716,123.275953,3,,POINT (123.275953 9.284071600000001)
6868641115,9.284336,123.2759383,3,,POINT (123.2759383 9.284336)
6868641116,9.2842916,123.2766222,1,,POINT (123.2766222 9.2842916)
6868641117,9.2847248,123.2765802,1,,POINT (123.2765802 9.284724799999999)
6868641118,9.2871501,123.2772575,3,,POINT (123.2772575 9.2871501)
6868641121,9.2865029,123.2775127,1,,POINT (123.2775127 9.2865029)
6868641122,9.2871175,123.2768853,3,,POINT (123.2768853 9.287117500000001)
6868641127,9.2855702,123.2770854,1,,POINT (123.2770854 9.2855702)
6868641128,9.287475,123.2781257,3,,POINT (123.2781257 9.287475000000001)
6975735992,9.3154544,123.2773115,3,,POINT (123.2773115 9.3154544)
7020963909,9.3208886,123.2999434,1,,POINT (123.2999434 9.3208886)
7020963910,9.3209144,123.3000514,1,,POINT (123.3000514 9.320914399999999)
7020963912,9.3212111,123.3003266,3,,POINT (123.3003266 9.321211099999999)
7020963913,9.3215965,123.3005009,1,,POINT (123.3005009 9.3215965)
7020963920,9.3229505,123.2992994,3,,POINT (123.2992994 9.322950499999999)
7020963921,9.3231521,123.299224,3,,POINT (123.299224 9.3231521)
7055936885,9.3253305,123.3011296,3,,POINT (123.3011296 9.3253305)
7055936890,9.3266241,123.3004771,3,,POINT (123.3004771 9.3266241)
7323152508,9.3152952,123.3041283,3,,POINT (123.3041283 9.3152952)
7323152523,9.3154888,123.3041146,1,,POINT (123.3041146 9.315488800000001)
7572165230,9.3068683,123.3056755,4,crossing,POINT (123.3056755 9.3068683)
7572165231,9.3068391,123.305676,1,,POINT (123.305676 9.306839099999999)
7572165232,9.3069291,123.3056746,1,,POINT (123.3056746 9.3069291)
7572165233,9.306906,123.3066069,4,crossing,POINT (123.3066069 9.306906)
7572165234,9.3068716,123.3066114,1,,POINT (123.3066114 9.306871599999999)
7572165235,9.3069583,123.3066,1,,POINT (123.3066 9.3069583)
7572165236,9.3069113,123.3067439,4,crossing,POINT (123.3067439 9.306911299999999)
7572165237,9.3068643,123.3067489,1,,POINT (123.3067489 9.306864300000001)
7572165238,9.306947,123.3067401,1,,POINT (123.3067401 9.306946999999999)
7572174457,9.3069122,123.3076938,4,crossing,POINT (123.3076938 9.306912199999999)
7572174458,9.3069431,123.3076174,4,crossing,POINT (123.3076174 9.3069431)
7572174459,9.3069495,123.3077671,4,crossing,POINT (123.3077671 9.3069495)
7572174462,9.3070092,123.3076896,4,crossing,POINT (123.3076896 9.3070092)
7572174465,9.30805,123.307636,4,crossing,POINT (123.307636 9.30805)
7572174466,9.3080498,123.3076662,1,,POINT (123.3076662 9.308049799999999)
7572174467,9.3080501,123.3076149,1,,POINT (123.3076149 9.308050100000001)
7572174468,9.3081723,123.3076315,4,crossing,POINT (123.3076315 9.308172300000001)
7572174469,9.3081712,123.3076836,1,,POINT (123.3076836 9.3081712)
7572174470,9.3081732,123.3075904,1,,POINT (123.3075904 9.308173200000001)
7572174471,9.3086431,123.3076665,4,crossing,POINT (123.3076665 9.308643099999999)
7572174472,9.3086132,123.3076669,1,,POINT (123.3076669 9.3086132)
7572174473,9.3086772,123.307624,4,crossing,POINT (123.307624 9.3086772)
7572174475,9.3086767,123.3075901,1,,POINT (123.3075901 9.308676699999999)
7572174480,9.309331,123.3075984,4,crossing,POINT (123.3075984 9.309331)
7572174481,9.3093322,123.3076732,1,,POINT (123.3076732 9.3093322)
7572174482,9.3093302,123.3075522,1,,POINT (123.3075522 9.3093302)
