u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,length,geometry,service,bridge,width,access
384143565,7673305027,0,821797653,,,,service,,False,67.625,"LINESTRING (120.5847949 16.4538598, 120.5848137 16.4536283, 120.5848358 16.4534598, 120.5848713 16.4532565)",,,,
384143578,7983634868,0,33613610,2,,Strawberry Farm Road,unclassified,,False,42.83200000000001,"LINESTRING (120.5818512 16.4532816, 120.5816621 16.453389, 120.581601 16.453409, 120.5815534 16.4534115, 120.5814841 16.453405)",,,,
384143578,8003360157,0,33613610,2,,Strawberry Farm Road,unclassified,,False,143.621,"LINESTRING (120.5818512 16.4532816, 120.5819363 16.4532643, 120.581996 16.4532649, 120.5821408 16.4532913, 120.5831402 16.4536084)",,,,
384143578,8141160611,0,874542983,,,,service,,False,98.36800000000001,"LINESTRING (120.5818512 16.4532816, 120.5819846 16.4530823, 120.5824104 16.4525794)",,,,
384143599,4930892250,0,33613610,2,,Strawberry Farm Road,unclassified,,False,22.914,"LINESTRING (120.5767161 16.4516347, 120.5765263 16.4515381)",,,,
384143599,3802961076,0,33613610,2,,Strawberry Farm Road,unclassified,,False,40.778000000000006,"LINESTRING (120.5767161 16.4516347, 120.5767858 16.4516488, 120.5768689 16.4516758, 120.5769105 16.4517144, 120.57694 16.4517581, 120.5769776 16.4518585)",,,,
384143599,3804575424,0,376920059,,,,residential,,False,34.575,"LINESTRING (120.5767161 16.4516347, 120.5767161 16.4517183, 120.5767268 16.451807, 120.5767496 16.4519433)",,,,
384143599,4921537622,0,501301950,,,,residential,,False,31.735999999999997,"LINESTRING (120.5767161 16.4516347, 120.5767467 16.4515623, 120.5767469 16.4515086, 120.5767125 16.4513586)",,,,
384143601,7912606725,0,847952982,,,,service,,False,47.131,"LINESTRING (120.5759411 16.4511733, 120.5755976 16.4509066)",,,,
384143601,4930892250,0,33613610,2,,Strawberry Farm Road,unclassified,,False,74.452,"LINESTRING (120.5759411 16.4511733, 120.5762241 16.4513417, 120.5763232 16.4514031, 120.5765263 16.4515381)",,,,
384143601,4935667685,0,256012229,2,,Pico-Buyagan Road,secondary,,False,61.276,"LINESTRING (120.5759411 16.4511733, 120.5759323 16.4512266, 120.5759203 16.4512627, 120.5758479 16.4514273, 120.5757996 16.4515212, 120.5757714 16.4515688, 120.5757392 16.4516074, 120.5756896 16.451661)",,,,
384143601,3801832179,0,256012229,2,,Pico-Buyagan Road,secondary,,False,61.800999999999995,"LINESTRING (120.5759411 16.4511733, 120.5759444 16.4511057, 120.575982 16.4507186, 120.5759917 16.4506197)",,,,
679782851,1926356692,0,53844210,2,204,La Trinidad Road,trunk,40,True,48.628,"LINESTRING (120.5915916 16.4443302, 120.5916707 16.4441643, 120.5917928 16.4439379)",,,,
679782851,1409193963,0,127284775,,,,residential,,False,144.901,"LINESTRING (120.5915916 16.4443302, 120.5915527 16.4443019, 120.5912657 16.4442466, 120.5911718 16.444235, 120.5909277 16.444199, 120.5907319 16.4441656, 120.5905884 16.4441488, 120.5904517 16.4441475, 120.5902564 16.4441428)",,,,
679782854,4946793802,0,53844210,2,204,La Trinidad Road,trunk,40,True,7.305,"LINESTRING (120.5919188 16.4437134, 120.5919597 16.4436607)",,,,
679782854,1409193915,0,127284757,,,,service,,False,63.653999999999996,"LINESTRING (120.5919188 16.4437134, 120.5915889 16.4435951, 120.5913616 16.4435083)",,,,
679783527,3802951689,0,949432178,4,204,Benguet Provincial National Road,trunk,40,False,81.702,"LINESTRING (120.5905268 16.4493053, 120.5905026 16.4485709)",,,,
679783527,3802951693,0,847086649,,,,unclassified,,False,52.045,"LINESTRING (120.5905268 16.4493053, 120.5904168 16.4492938, 120.5900413 16.4492577)",,,,
679783527,1118275224,0,949432178,4,204,Benguet Provincial National Road,trunk,40,False,47.903,"LINESTRING (120.5905268 16.4493053, 120.5905294 16.4495574, 120.590508 16.4497349)",,,,
1118275038,3824409603,0,127284735,2,,,unclassified,,False,11.23,"LINESTRING (120.5937964 16.4501407, 120.5939015 16.450147)",,,,
1118275038,3527890464,0,127284735,2,,,unclassified,,False,13.743,"LINESTRING (120.5937964 16.4501407, 120.593669 16.4501221)",,,,
1118275038,1118275364,0,346216111,,,,service,,False,513.3,"LINESTRING (120.5937964 16.4501407, 120.5937434 16.4506404, 120.59373 16.4507485, 120.5934753 16.4519756, 120.5932344 16.4531903, 120.5932075 16.4532791, 120.5927664 16.4546398)",,,,
1118275056,5446677937,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,17.238,"LINESTRING (120.6053781 16.4578932, 120.6052212 16.4578559)",,,,
1118275056,6430072444,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,18.84,"LINESTRING (120.6053781 16.4578932, 120.6055537 16.4579118)",,,,
1118275056,8812022546,0,952044042,,,,residential,,False,48.477999999999994,"LINESTRING (120.6053781 16.4578932, 120.6055163 16.4580694, 120.6056356 16.458252)",,,,
1118275064,7938213170,0,96521700,,,,unclassified,,False,78.245,"LINESTRING (120.5948102 16.4526488, 120.5946853 16.4533422)",,,,
1118275064,3802957231,0,96521700,,,,unclassified,,False,178.09000000000003,"LINESTRING (120.5948102 16.4526488, 120.5948518 16.452261, 120.5948639 16.4520218, 120.5948693 16.4515408, 120.5948612 16.4512617, 120.5948518 16.4511536, 120.5948451 16.4510977, 120.5948351 16.4510514)",,,,
1118275064,3802957230,0,376919444,,,,residential,,False,32.56,"LINESTRING (120.5948102 16.4526488, 120.5950221 16.4526874, 120.5951093 16.4527073)",,,,
1118275095,7904525889,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,34.181,"LINESTRING (120.6026517 16.4550328, 120.6026356 16.45489, 120.6026249 16.4547781, 120.6026249 16.4547267)",,,,
1118275095,7904520457,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,173.184,"LINESTRING (120.6026517 16.4550328, 120.6026611 16.4552115, 120.6026477 16.455317, 120.6026061 16.4554045, 120.6025846 16.4554649, 120.6025927 16.4555125, 120.6026235 16.4555652, 120.6027201 16.4556488, 120.6028166 16.4557131, 120.6029373 16.4557414, 120.6030741 16.455753, 120.6031693 16.4557942, 120.6034416 16.4559755, 120.6034711 16.4560083, 120.6034995 16.4560548)",,,,
1118275095,7904520476,0,234144245,,,,residential,,False,61.916000000000004,"LINESTRING (120.6026517 16.4550328, 120.6025806 16.4549775, 120.602468 16.4549337, 120.6023593 16.4549299, 120.6022561 16.4549453, 120.6021421 16.4549955, 120.6021147 16.4550043)",,,,
1118275098,1118275352,0,127284751,,,,residential,,False,118.22699999999998,"LINESTRING (120.5939519 16.447111, 120.5939251 16.4470467, 120.5939251 16.4469786, 120.5939278 16.4469297, 120.5939627 16.4468808, 120.5940351 16.4468036, 120.5941464 16.4467162, 120.5942497 16.4466377, 120.5943301 16.4465683, 120.5943717 16.4465232, 120.5943918 16.4464898, 120.5944173 16.4464358, 120.5944093 16.4463817, 120.5943972 16.4463457, 120.5943409 16.4462673)",,,,
1118275098,1409193994,0,346216097,,,,residential,,False,121.14599999999999,"LINESTRING (120.5939519 16.447111, 120.5944347 16.4472667, 120.5946533 16.4473464, 120.5947902 16.4473786, 120.5948518 16.4473992, 120.5949095 16.4474211, 120.5950127 16.4474879)",,,,
1118275098,1118275330,0,377086770,,,,residential,,False,108.415,"LINESTRING (120.5939519 16.447111, 120.5937883 16.4475857, 120.5936877 16.4478789, 120.5936167 16.4480307)",,,,
1118275109,1118275247,0,127284735,2,,,unclassified,,False,36.999,"LINESTRING (120.5949591 16.4502745, 120.5953037 16.4503131)",,,,
1118275109,3527890471,0,127284735,2,,,unclassified,,False,7.354,"LINESTRING (120.5949591 16.4502745, 120.5948907 16.4502661)",,,,
1118275109,3802957231,0,96521700,,,,unclassified,,False,87.81700000000001,"LINESTRING (120.5949591 16.4502745, 120.5948726 16.4507613, 120.5948418 16.4508694, 120.5948317 16.4509163, 120.5948257 16.4509555, 120.594829 16.4510031, 120.5948351 16.4510514)",,,,
1118275113,3804477881,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,23.463,"LINESTRING (120.612891 16.4597826, 120.6128052 16.4595883)",,,,
1118275113,7904547336,0,377084897,,,,residential,,False,212.862,"LINESTRING (120.612891 16.4597826, 120.6130171 16.4601079, 120.6130533 16.460162, 120.6131217 16.4602288, 120.6133637 16.4603727, 120.6134653 16.4604172, 120.6135683 16.4604423, 120.6136984 16.4604526, 120.6137748 16.4604681, 120.6138124 16.4604899, 120.6138311 16.4605272, 120.6138392 16.4605902, 120.613811 16.4608449, 120.6137922 16.4610571, 120.6137827 16.4611678)",,,,
1118275113,4305487704,0,843906986,2,204,Halsema Highway,trunk,,False,47.207,"LINESTRING (120.612891 16.4597826, 120.6129433 16.4597697, 120.612997 16.4597607, 120.6130908 16.4597568, 120.6131968 16.459753, 120.6133309 16.4597581)",,,,
1118275113,3804596019,0,843906986,2,204,Halsema Highway,trunk,,False,131.535,"LINESTRING (120.612891 16.4597826, 120.6128012 16.459852, 120.6127261 16.4599343, 120.6126308 16.4600964, 120.6125383 16.4602263, 120.612482 16.4602829, 120.612423 16.4603227, 120.6123398 16.4603587, 120.6122473 16.4603876, 120.6121447 16.4604012, 120.6119455 16.4604205)",,,,
1118275163,679782854,0,53844210,2,204,La Trinidad Road,trunk,40,True,7.939,"LINESTRING (120.591888 16.4437784, 120.5919188 16.4437134)",,,,
1118275163,1118275274,0,202522521,,,,residential,,False,9.955,"LINESTRING (120.591888 16.4437784, 120.5919751 16.4438106)",,,,
1118275203,2191914523,0,346216145,,,,residential,,False,17.967,"LINESTRING (120.5924566 16.4477233, 120.5924083 16.4477593, 120.5923869 16.4477992, 120.5923735 16.4478558)",,,,
1118275203,1118275249,0,346216145,,,,residential,,False,92.011,"LINESTRING (120.5924566 16.4477233, 120.5927382 16.4479021, 120.5927932 16.4479226, 120.5928683 16.4479381, 120.5929716 16.4479432, 120.5932572 16.4479329)",,,,
1118275203,3804492355,0,"[687519905, 687519906, 377086763]",,,,service,,False,164.775,"LINESTRING (120.5924566 16.4477233, 120.5923721 16.4476718, 120.5920945 16.4475471, 120.5920395 16.4475316, 120.5919792 16.4475368, 120.5918424 16.4476371, 120.591782 16.4476268, 120.5917445 16.4476011, 120.5916828 16.4475342, 120.5916023 16.4474146, 120.5915312 16.4473053, 120.5915111 16.4471862, 120.5914948 16.4470796, 120.5914924 16.4469579)",,yes,,
1118275214,1118275349,0,346216112,,,,unclassified,,False,40.387,"LINESTRING (120.5965624 16.4508096, 120.5967684 16.4508679, 120.5969262 16.4509105)",,,,
1118275214,1118275247,0,346216112,,,,unclassified,,False,145.80899999999997,"LINESTRING (120.5965624 16.4508096, 120.5963404 16.450724, 120.5959348 16.4505639, 120.595517 16.4503594, 120.5954593 16.4503375, 120.5953943 16.4503208, 120.5953037 16.4503131)",,,,
1118275214,5223364697,0,539863004,,,,residential,,False,80.295,"LINESTRING (120.5965624 16.4508096, 120.5966382 16.4506372, 120.5966757 16.4506044, 120.5967186 16.4505909, 120.5967998 16.450589, 120.5970331 16.450587, 120.5970781 16.4505768, 120.5971706 16.4505375)",,,,
1118275224,8789518578,0,96521704,2,,,unclassified,,False,4.092,"LINESTRING (120.590508 16.4497349, 120.5905451 16.4497443)",,,,
1118275224,3802951708,0,949432178,4,204,Benguet Provincial National Road,trunk,40,False,48.967999999999996,"LINESTRING (120.590508 16.4497349, 120.5904812 16.4498455, 120.5904134 16.4501658)",,,,
1118275224,679783527,0,949432178,4,204,Benguet Provincial National Road,trunk,40,False,47.903,"LINESTRING (120.590508 16.4497349, 120.5905294 16.4495574, 120.5905268 16.4493053)",,,,
1118275241,1118275282,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,23.695,"LINESTRING (120.6104086 16.4592347, 120.6103013 16.4592166, 120.6102423 16.4592115, 120.6101887 16.4592051)",,,,
1118275241,3804477872,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,105.32300000000001,"LINESTRING (120.6104086 16.4592347, 120.6105749 16.4592514, 120.6107839 16.4592675, 120.6109062 16.4592732, 120.6110765 16.4592552, 120.6112052 16.4592398, 120.6113917 16.4592231)",,,,
1118275241,2424431612,0,234143792,,,,residential,,False,60.513000000000005,"LINESTRING (120.6104086 16.4592347, 120.6103986 16.4592629, 120.6103966 16.4592957, 120.610408 16.459335, 120.6104556 16.4594263, 120.6105481 16.4595755, 120.6106299 16.4597208)",,,,
1118275244,1409193648,0,127284751,,,,residential,,False,173.61200000000002,"LINESTRING (120.5929327 16.4442993, 120.5931956 16.4445103, 120.5932948 16.4446235, 120.593437 16.4448447, 120.5936918 16.4452589, 120.5937561 16.4453386, 120.5939519 16.445493)",,,,
1118275244,1118275274,0,"[202522521, 127284749, 127284751]",,,,residential,,False,115.703,"LINESTRING (120.5929327 16.4442993, 120.5926581 16.444154, 120.5922647 16.4439545, 120.5921468 16.4438974, 120.5920764 16.4438581, 120.5919751 16.4438106)",,yes,,
1118275244,1409193807,0,127284759,,,,residential,,False,51.491,"LINESTRING (120.5929327 16.4442993, 120.5930293 16.4441656, 120.5932036 16.443916)",,,,
1118275244,1118275352,0,127284759,,,,residential,,False,340.9319999999999,"LINESTRING (120.5929327 16.4442993, 120.5928388 16.4445231, 120.5927879 16.4446826, 120.5927718 16.4447521, 120.5927557 16.4448215, 120.5927744 16.4449039, 120.59282 16.444999, 120.5929676 16.4452254, 120.5931017 16.4454698, 120.5931419 16.4455367, 120.5931902 16.4456036, 120.5933136 16.4457939, 120.5934195 16.4459303, 120.5935536 16.4461309, 120.5937468 16.4463792, 120.5938822 16.4464769, 120.5939171 16.4464924, 120.5939707 16.4465001, 120.5940431 16.4464846, 120.5940995 16.4464576, 120.5943409 16.4462673)",,,,
1118275245,7904808504,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,71.78099999999999,"LINESTRING (120.6050348 16.4578032, 120.6049557 16.4577221, 120.6049168 16.4576372, 120.6048739 16.4574713, 120.6048332 16.4572033)",,,,
1118275245,5446677937,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,20.724,"LINESTRING (120.6050348 16.4578032, 120.6050829 16.4578168, 120.6052212 16.4578559)",,,,
1118275245,3804596010,0,377084893,,,,residential,,False,94.366,"LINESTRING (120.6050348 16.4578032, 120.6049751 16.4579112, 120.6049349 16.4579762, 120.6048618 16.4581369, 120.6048377 16.4582006, 120.6048169 16.4582495, 120.6047887 16.4582784, 120.6047418 16.4583073, 120.6046935 16.4583221, 120.6045916 16.4583575, 120.6044917 16.4584102)",,,,
1118275247,1118275109,0,127284735,2,,,unclassified,,False,36.999,"LINESTRING (120.5953037 16.4503131, 120.5949591 16.4502745)",,,,
1118275247,3824409417,0,"[346216059, 346216086]",,,"['Eryl Drive', 'Draix Street']",residential,"['30', '20']",False,165.202,"LINESTRING (120.5953037 16.4503131, 120.5954174 16.4502386, 120.5955168 16.4501581, 120.5957423 16.4499137, 120.595853 16.4498147, 120.5959307 16.4497291, 120.5959388 16.4497143, 120.5959408 16.4496996, 120.5959301 16.4496687, 120.5959086 16.44965, 120.5958563 16.4496127, 120.5954339 16.4493381)",,,,
1118275247,1118275214,0,346216112,,,,unclassified,,False,145.809,"LINESTRING (120.5953037 16.4503131, 120.5953943 16.4503208, 120.5954593 16.4503375, 120.595517 16.4503594, 120.5959348 16.4505639, 120.5963404 16.450724, 120.5965624 16.4508096)",,,,
1118275249,1118275330,0,346216145,,,,residential,,False,39.851,"LINESTRING (120.5932572 16.4479329, 120.5936167 16.4480307)",,,,
1118275249,3824409183,0,379077580,,,,residential,,False,12.117,"LINESTRING (120.5932572 16.4479329, 120.5932908 16.4478288)",,,,
1118275249,1118275203,0,346216145,,,,residential,,False,92.011,"LINESTRING (120.5932572 16.4479329, 120.5929716 16.4479432, 120.5928683 16.4479381, 120.5927932 16.4479226, 120.5927382 16.4479021, 120.5924566 16.4477233)",,,,
1118275274,1118275163,0,202522521,,,,residential,,False,9.955,"LINESTRING (120.5919751 16.4438106, 120.591888 16.4437784)",,,,
1118275274,311738068,0,28364444,2,204,La Trinidad Road,trunk,40,True,117.02400000000002,"LINESTRING (120.5919751 16.4438106, 120.5917793 16.4441373, 120.5917203 16.4442402, 120.5916989 16.4443083, 120.5916801 16.4443778, 120.5916627 16.444446, 120.5916493 16.4445308, 120.5916298 16.4446215, 120.5916211 16.4446595, 120.591605 16.4446993, 120.5915916 16.4447276, 120.5915607 16.4447727)",,,,
1118275274,1118275244,0,"[202522521, 127284749, 127284751]",,,,residential,,False,115.703,"LINESTRING (120.5919751 16.4438106, 120.5920764 16.4438581, 120.5921468 16.4438974, 120.5922647 16.4439545, 120.5926581 16.444154, 120.5929327 16.4442993)",,yes,,
1118275282,3804477860,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,52.682,"LINESTRING (120.6101887 16.4592051, 120.6100304 16.4591742, 120.6099057 16.4591395, 120.6098333 16.4591125, 120.609785 16.4590855, 120.609722 16.4590584)",,,,
1118275282,1118275241,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,23.695,"LINESTRING (120.6101887 16.4592051, 120.6102423 16.4592115, 120.6103013 16.4592166, 120.6104086 16.4592347)",,,,
1118275282,2424432853,0,234143945,,,,residential,,False,47.493,"LINESTRING (120.6101887 16.4592051, 120.6101498 16.4593478, 120.6101297 16.459416, 120.6101149 16.4594829, 120.6101082 16.4596231)",,,,
1118275330,3527890277,0,346216095,,,,residential,,False,5.445,"LINESTRING (120.5936167 16.4480307, 120.5936193 16.4480796)",,,,
1118275330,1118275249,0,346216145,,,,residential,,False,39.851,"LINESTRING (120.5936167 16.4480307, 120.5932572 16.4479329)",,,,
1118275330,1118275098,0,377086770,,,,residential,,False,108.415,"LINESTRING (120.5936167 16.4480307, 120.5936877 16.4478789, 120.5937883 16.4475857, 120.5939519 16.447111)",,,,
1118275344,3804477872,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,60.186,"LINESTRING (120.6119549 16.4592102, 120.6117243 16.4591999, 120.6115298 16.4592166, 120.6113917 16.4592231)",,,,
1118275344,3804477875,0,142214430,2,,Ambiong-Lubas-Tawang Road,secondary,,False,25.769,"LINESTRING (120.6119549 16.4592102, 120.6121276 16.4592229, 120.612196 16.4592251)",,,,
1118275344,5443501552,0,377084895,,,,residential,,False,99.148,"LINESTRING (120.6119549 16.4592102, 120.6119589 16.4589427, 120.6119683 16.4587331, 120.6119683 16.4586392, 120.6119576 16.4585826, 120.6119227 16.4585118, 120.6118235 16.4583536)",,,,
1118275349,1118275214,0,346216112,,,,unclassified,,False,40.387,"LINESTRING (120.5969262 16.4509105, 120.5967684 16.4508679, 120.5965624 16.4508096)",,,,
1118275352,1118275098,0,127284751,,,,residential,,False,118.22699999999999,"LINESTRING (120.5943409 16.4462673, 120.5943972 16.4463457, 120.5944093 16.4463817, 120.5944173 16.4464358, 120.5943918 16.4464898, 120.5943717 16.4465232, 120.5943301 16.4465683, 120.5942497 16.4466377, 120.5941464 16.4467162, 120.5940351 16.4468036, 120.5939627 16.4468808, 120.5939278 16.4469297, 120.5939251 16.4469786, 120.5939251 16.4470467, 120.5939519 16.447111)",,,,
1118275352,1409193648,0,127284751,,,,residential,,False,97.12,"LINESTRING (120.5943409 16.4462673, 120.5942255 16.4461284, 120.5940995 16.4458943, 120.594027 16.4457656, 120.5939707 16.445655, 120.5939519 16.445493)",,,,
1118275352,1118275244,0,127284759,,,,residential,,False,340.932,"LINESTRING (120.5943409 16.4462673, 120.5940995 16.4464576, 120.5940431 16.4464846, 120.5939707 16.4465001, 120.5939171 16.4464924, 120.5938822 16.4464769, 120.5937468 16.4463792, 120.5935536 16.4461309, 120.5934195 16.4459303, 120.5933136 16.4457939, 120.5931902 16.4456036, 120.5931419 16.4455367, 120.5931017 16.4454698, 120.5929676 16.4452254, 120.59282 16.444999, 120.5927744 16.4449039, 120.5927557 16.4448215, 120.5927718 16.4447521, 120.5927879 16.4446826, 120.5928388 16.4445231, 120.5929327 16.4442993)",,,,
1118275364,8111091140,0,850878910,,,,unclassified,,False,70.656,"LINESTRING (120.5927664 16.4546398, 120.592545 16.4552387)",,,,
1118275364,7938213170,0,96521700,,,,unclassified,,False,294.98400000000004,"LINESTRING (120.5927664 16.4546398, 120.5934215 16.4548257, 120.5934658 16.4548328, 120.5935033 16.4548308, 120.5935463 16.4548096, 120.5938306 16.4544482, 120.593964 16.4542887, 120.5940451 16.4542045, 120.5942436 16.4540244, 120.5944502 16.4538308, 120.5945742 16.453717, 120.5946212 16.4536559, 120.5946406 16.4536057, 120.594652 16.4535633, 120.5946701 16.4534578, 120.5946853 16.4533422)",,,,
