u,v,key,osmid,highway,oneway,length,geometry,lanes,name,maxspeed,access,service,ref,bridge,width,junction,tunnel
1797024501,1797024484,0,168437420,residential,False,66.524,"LINESTRING (123.3058483 9.327592299999999, 123.3056911 9.327014500000001)",,,,,,,,,,
1797024501,9116700706,0,291045656,primary,True,18.513,"LINESTRING (123.3058483 9.327592299999999, 123.3060139 9.327624200000001)",2,E. Rovira,,,,,,,,
1797024507,618604087,0,168437399,residential,False,74.071,"LINESTRING (123.3051146 9.3282422, 123.305101 9.328908200000001)",,Magbanua,,,,,,,,
1797024507,2945115908,0,168437399,residential,False,79.191,"LINESTRING (123.3051146 9.3282422, 123.305123 9.3278312, 123.3051387 9.3275305)",,Magbanua,,,,,,,,
1797024507,1797024516,0,168437406,residential,False,211.665,"LINESTRING (123.3051146 9.3282422, 123.3044661 9.328200499999999, 123.3039151 9.328151699999999, 123.3038811 9.3281572, 123.303869 9.328176600000001, 123.3038454 9.328485499999999, 123.3037925 9.3288314)",,,,,,,,,,
1797024509,2945115896,0,168437378,residential,False,130.027,"LINESTRING (123.302719 9.3282446, 123.3026572 9.3271617, 123.3026545 9.327076999999999)",,Luke Street,,,,,,,,
1797024511,1797024513,0,168437375,residential,False,59.972,"LINESTRING (123.3023802 9.3282773, 123.3018374 9.328340499999999)",,,,,,,,,,
1797024513,1797024511,0,168437375,residential,False,59.972,"LINESTRING (123.3018374 9.328340499999999, 123.3023802 9.3282773)",,,,,,,,,,
1797024513,8661954079,0,168437415,residential,False,52.904,"LINESTRING (123.3018374 9.328340499999999, 123.3017752 9.3278687)",,Vida Urazaga,,,,,,,,
1797024513,9116700715,0,168437415,residential,False,19.766,"LINESTRING (123.3018374 9.328340499999999, 123.3018588 9.328517)",,Vida Urazaga,,,,,,,,
1797024516,618604087,0,168277995,residential,False,143.828,"LINESTRING (123.3037925 9.3288314, 123.305101 9.328908200000001)",,G. Del Pilar,,,,,,,,
1797024516,9116225492,0,168277995,residential,False,36.278,"LINESTRING (123.3037925 9.3288314, 123.303462 9.328822199999999)",,G. Del Pilar,,,,,,,,
1797024516,1797024507,0,168437406,residential,False,211.66500000000002,"LINESTRING (123.3037925 9.3288314, 123.3038454 9.328485499999999, 123.303869 9.328176600000001, 123.3038811 9.3281572, 123.3039151 9.328151699999999, 123.3044661 9.328200499999999, 123.3051146 9.3282422)",,,,,,,,,,
1797024518,9116225492,0,168277995,residential,False,29.835,"LINESTRING (123.3031902 9.328814599999999, 123.303462 9.328822199999999)",,G. Del Pilar,,,,,,,,
1797024518,9116225484,0,168277995,residential,False,135.416,"LINESTRING (123.3031902 9.328814599999999, 123.3030353 9.3288349, 123.3030053 9.3288578, 123.3029897 9.3288957, 123.303094 9.329875599999999)",,G. Del Pilar,,,,,,,,
1797024518,2945115897,0,168437349,residential,False,184.594,"LINESTRING (123.3031902 9.328814599999999, 123.303104 9.3272446, 123.3030946 9.3271573)",,,,,,,,,,
1797024520,1797024522,0,168437345,residential,False,59.131,"LINESTRING (123.3024644 9.3290343, 123.3019296 9.3290998)",,PTA Drive,,,,,,,,
1797024520,1797024522,1,"[168437345, 168437341, 168437415]",residential,False,121.773,"LINESTRING (123.3024644 9.3290343, 123.3025048 9.3293342, 123.3020738 9.329401300000001, 123.302051 9.3294026, 123.3020262 9.3293953, 123.3020056 9.3293739, 123.3019947 9.329348299999999, 123.3019296 9.3290998)",,"['PTA Drive', 'Vida Urazaga']",,,,,,,,
1797024520,9116225504,0,986156211,service,False,17.222,"LINESTRING (123.3024644 9.3290343, 123.302452 9.3288799)",,,,,,,,,,
1797024522,1797024520,0,168437345,residential,False,59.131,"LINESTRING (123.3019296 9.3290998, 123.3024644 9.3290343)",,PTA Drive,,,,,,,,
1797024522,1797024520,1,"[168437345, 168437341, 168437415]",residential,False,121.773,"LINESTRING (123.3019296 9.3290998, 123.3019947 9.329348299999999, 123.3020056 9.3293739, 123.3020262 9.3293953, 123.302051 9.3294026, 123.3020738 9.329401300000001, 123.3025048 9.3293342, 123.3024644 9.3290343)",,"['PTA Drive', 'Vida Urazaga']",,,,,,,,
1797024522,9116700715,0,168437415,residential,False,65.268,"LINESTRING (123.3019296 9.3290998, 123.3018588 9.328517)",,Vida Urazaga,,,,,,,,
1797024527,1795617750,0,168277982,residential,False,20.999,"LINESTRING (123.3029115 9.3299693, 123.303102 9.3299512)",,,,,,,,,,
1797024527,9116225506,0,"[168437377, 168277982]",residential,False,72.885,"LINESTRING (123.3029115 9.3299693, 123.3026191 9.3299939, 123.3026383 9.3303593)",,,,,,,,,,
1797024527,2585406235,0,"[252505441, 168437364]",residential,False,101.922,"LINESTRING (123.3029115 9.3299693, 123.3029576 9.330256200000001, 123.3029753 9.330292699999999, 123.3030085 9.330311699999999, 123.303561 9.3302584)",,,,,,,,,,
1797024533,9116225493,0,"[168277956, 168437396]",residential,False,127.84800000000001,"LINESTRING (123.3033865 9.330967299999999, 123.3037595 9.330948299999999, 123.3037852 9.3309318, 123.3037958 9.3309046, 123.3038092 9.330813300000001, 123.3038234 9.33079, 123.3038615 9.330777599999999, 123.3040789 9.3307714, 123.3044316 9.330761300000001)",,,,,,,,,,
1805883219,1855303187,0,49037940,tertiary,False,87.884,"LINESTRING (123.2649627 9.302985899999999, 123.2657486 9.3031381)",,,,,,,,,,
1805883219,8741505346,0,944144704,residential,False,138.123,"LINESTRING (123.2649627 9.302985899999999, 123.265176 9.3017617)",,,,,,,,,,
1805883219,6689911076,0,921136108,tertiary,False,223.47199999999998,"LINESTRING (123.2649627 9.302985899999999, 123.264631 9.3029291, 123.2641824 9.302864899999999, 123.2638742 9.302835399999999, 123.2636966 9.302869299999999, 123.2634567 9.303008800000001, 123.2633148 9.303060800000001, 123.2631524 9.303081600000001, 123.2629913 9.3031022)",,,,,,,,,,
1805883220,622285396,0,49037940,tertiary,False,270.413,"LINESTRING (123.2739782 9.303332299999999, 123.2745597 9.3032334, 123.2748789 9.3031857, 123.275198 9.303161899999999, 123.2764266 9.3030805)",,,,,,,,,,
1805883220,6774511235,0,49037940,tertiary,False,165.177,"LINESTRING (123.2739782 9.303332299999999, 123.2736155 9.3033816, 123.2732681 9.303398700000001, 123.2724775 9.3034319)",,,,,,,,,,
1805883220,6220296415,0,"[906070363, 664564349]",residential,False,325.34200000000004,"LINESTRING (123.2739782 9.303332299999999, 123.2739401 9.3032149, 123.2738838 9.303126199999999, 123.2736102 9.3028721, 123.2734425 9.3027067, 123.2733098 9.302558400000001, 123.2731274 9.302346699999999, 123.2730764 9.302172000000001, 123.2730898 9.301913900000001, 123.2732695 9.301753700000001, 123.2732762 9.3015949, 123.2732092 9.3012654, 123.2731569 9.3010576, 123.273134 9.3008776, 123.2731327 9.3008299)",,,,,,,,,,
1805883220,6774511228,0,722214999,residential,False,147.245,"LINESTRING (123.2739782 9.303332299999999, 123.274106 9.3035017, 123.2741198 9.303577499999999, 123.2741118 9.3036926, 123.274093 9.3037654, 123.2740367 9.303869300000001, 123.2740194 9.304259699999999, 123.2740396 9.304596)",,,,,,,,,,
1805883223,6774511238,0,49037940,tertiary,False,69.942,"LINESTRING (123.2703398 9.3034383, 123.270977 9.303423)",,,,,,,,,,
1805883223,6774511243,0,49037940,tertiary,False,98.362,"LINESTRING (123.2703398 9.3034383, 123.2696329 9.3034613, 123.2694438 9.303461499999999)",,,,,,,,,,
1805883223,1805883235,0,906047996,residential,False,75.901,"LINESTRING (123.2703398 9.3034383, 123.2703137 9.3037998, 123.2702842 9.3039798, 123.270245 9.304112099999999)",,,,,,,,,,
1805883224,6774511243,0,49037940,tertiary,False,64.077,"LINESTRING (123.2688599 9.303468499999999, 123.2694438 9.303461499999999)",,,,,,,,,,
1805883224,8413961386,0,49037940,tertiary,False,44.826,"LINESTRING (123.2688599 9.303468499999999, 123.2684514 9.303468000000001)",,,,,,,,,,
1805883224,1805883228,0,169422948,residential,False,20.492,"LINESTRING (123.2688599 9.303468499999999, 123.268854 9.303652700000001)",,Habitat,,,,,,,,
1805883225,8413961386,0,49037940,tertiary,False,34.8,"LINESTRING (123.2681343 9.3034724, 123.2684514 9.303468000000001)",,,,,,,,,,
1805883225,1805883226,0,49037940,tertiary,False,37.981,"LINESTRING (123.2681343 9.3034724, 123.2677885 9.3034576)",,,,,,,,,,
1805883225,1805883227,0,169422950,residential,False,14.137,"LINESTRING (123.2681343 9.3034724, 123.2681284 9.3035994)",,,,,,,,,,
1805883226,1805883225,0,49037940,tertiary,False,37.981,"LINESTRING (123.2677885 9.3034576, 123.2681343 9.3034724)",,,,,,,,,,
1805883226,9116122384,0,986146187,service,False,52.233,"LINESTRING (123.2677885 9.3034576, 123.2677335 9.303924200000001)",,,,,,,,,,
1805883226,1855303187,0,49037940,tertiary,False,227.082,"LINESTRING (123.2677885 9.3034576, 123.2669247 9.3033856, 123.2657486 9.3031381)",,,,,,,,,,
1805883227,1805883225,0,169422950,residential,False,14.137,"LINESTRING (123.2681284 9.3035994, 123.2681343 9.3034724)",,,,,,,,,,
1805883227,1805883229,0,169422950,residential,False,23.771,"LINESTRING (123.2681284 9.3035994, 123.2681139 9.3038127)",,,,,,,,,,
1805883227,1805883228,0,169422979,residential,False,79.842,"LINESTRING (123.2681284 9.3035994, 123.268854 9.303652700000001)",,,,,,,,,,
1805883228,1805883224,0,169422948,residential,False,20.492,"LINESTRING (123.268854 9.303652700000001, 123.2688599 9.303468499999999)",,Habitat,,,,,,,,
1805883228,1805883230,0,169422948,residential,False,20.441,"LINESTRING (123.268854 9.303652700000001, 123.2688505 9.303836499999999)",,Habitat,,,,,,,,
1805883228,1805883227,0,169422979,residential,False,79.842,"LINESTRING (123.268854 9.303652700000001, 123.2681284 9.3035994)",,,,,,,,,,
1805883229,1805883227,0,169422950,residential,False,23.771,"LINESTRING (123.2681139 9.3038127, 123.2681284 9.3035994)",,,,,,,,,,
1805883229,1805883231,0,169422950,residential,False,19.255,"LINESTRING (123.2681139 9.3038127, 123.268109 9.3039858)",,,,,,,,,,
1805883229,1805883230,0,169422964,residential,False,80.872,"LINESTRING (123.2681139 9.3038127, 123.2688505 9.303836499999999)",,,,,,,,,,
1805883230,1805883228,0,169422948,residential,False,20.441,"LINESTRING (123.2688505 9.303836499999999, 123.268854 9.303652700000001)",,Habitat,,,,,,,,
1805883230,1805883232,0,169422948,residential,False,21.039,"LINESTRING (123.2688505 9.303836499999999, 123.2688527 9.3040257)",,Habitat,,,,,,,,
1805883230,1805883229,0,169422964,residential,False,80.872,"LINESTRING (123.2688505 9.303836499999999, 123.2681139 9.3038127)",,,,,,,,,,
1805883231,1805883229,0,169422950,residential,False,19.255,"LINESTRING (123.268109 9.3039858, 123.2681139 9.3038127)",,,,,,,,,,
1805883231,1805883236,0,169422950,residential,False,20.912,"LINESTRING (123.268109 9.3039858, 123.2681039 9.304173799999999)",,,,,,,,,,
1805883231,1805883232,0,169422976,residential,False,81.728,"LINESTRING (123.268109 9.3039858, 123.2688527 9.3040257)",,,,,,,,,,
1805883232,1805883230,0,169422948,residential,False,21.039,"LINESTRING (123.2688527 9.3040257, 123.2688505 9.303836499999999)",,Habitat,,,,,,,,
1805883232,1805883233,0,169422948,residential,False,7.479,"LINESTRING (123.2688527 9.3040257, 123.2688498 9.304092900000001)",,Habitat,,,,,,,,
1805883232,1805883231,0,169422976,residential,False,81.728,"LINESTRING (123.2688527 9.3040257, 123.268109 9.3039858)",,,,,,,,,,
1805883233,1805883232,0,169422948,residential,False,7.479,"LINESTRING (123.2688498 9.304092900000001, 123.2688527 9.3040257)",,Habitat,,,,,,,,
1805883233,1805883237,0,169422948,residential,False,13.605,"LINESTRING (123.2688498 9.304092900000001, 123.2688437 9.3042151)",,Habitat,,,,,,,,
1805883233,1805883234,0,169423035,residential,False,66.414,"LINESTRING (123.2688498 9.304092900000001, 123.2694547 9.304112699999999)",,,,,,,,,,
1805883234,1805883240,0,169423033,residential,False,23.45,"LINESTRING (123.2694547 9.304112699999999, 123.2694362 9.3043228)",,,,,,,,,,
1805883234,1805883235,0,169423035,residential,False,86.721,"LINESTRING (123.2694547 9.304112699999999, 123.270245 9.304112099999999)",,,,,,,,,,
1805883234,1805883233,0,169423035,residential,False,66.414,"LINESTRING (123.2694547 9.304112699999999, 123.2688498 9.304092900000001)",,,,,,,,,,
1805883235,1805883238,0,169423035,residential,False,20.587,"LINESTRING (123.270245 9.304112099999999, 123.2702408 9.304297200000001)",,,,,,,,,,
1805883235,1805883234,0,169423035,residential,False,86.721,"LINESTRING (123.270245 9.304112099999999, 123.2694547 9.304112699999999)",,,,,,,,,,
1805883235,1805883223,0,906047996,residential,False,75.901,"LINESTRING (123.270245 9.304112099999999, 123.2702842 9.3039798, 123.2703137 9.3037998, 123.2703398 9.3034383)",,,,,,,,,,
1805883236,1805883231,0,169422950,residential,False,20.912,"LINESTRING (123.2681039 9.304173799999999, 123.268109 9.3039858)",,,,,,,,,,
1805883236,1805883242,0,169422950,residential,False,20.786,"LINESTRING (123.2681039 9.304173799999999, 123.2680968 9.304360600000001)",,,,,,,,,,
1805883236,1805883237,0,169422985,residential,False,81.31,"LINESTRING (123.2681039 9.304173799999999, 123.2688437 9.3042151)",,,,,,,,,,
1805883237,1805883233,0,169422948,residential,False,13.605,"LINESTRING (123.2688437 9.3042151, 123.2688498 9.304092900000001)",,Habitat,,,,,,,,
1805883237,1805883239,0,169422948,residential,False,10.96,"LINESTRING (123.2688437 9.3042151, 123.2688351 9.3043133)",,Habitat,,,,,,,,
1805883237,1805883236,0,169422985,residential,False,81.31,"LINESTRING (123.2688437 9.3042151, 123.2681039 9.304173799999999)",,,,,,,,,,
1805883238,1805883240,0,169422997,residential,False,88.336,"LINESTRING (123.2702408 9.304297200000001, 123.2694362 9.3043228)",,,,,,,,,,
1805883238,1805883246,0,169423035,residential,False,23.313,"LINESTRING (123.2702408 9.304297200000001, 123.2702631 9.3045057)",,,,,,,,,,
1805883238,1805883235,0,169423035,residential,False,20.587,"LINESTRING (123.2702408 9.304297200000001, 123.270245 9.304112099999999)",,,,,,,,,,
1805883239,1805883237,0,169422948,residential,False,10.96,"LINESTRING (123.2688351 9.3043133, 123.2688437 9.3042151)",,Habitat,,,,,,,,
1805883239,1805883244,0,169422948,residential,False,9.214,"LINESTRING (123.2688351 9.3043133, 123.2688284 9.304395899999999)",,Habitat,,,,,,,,
1805883239,1805883240,0,169422997,residential,False,65.968,"LINESTRING (123.2688351 9.3043133, 123.2694362 9.3043228)",,,,,,,,,,
1805883240,1805883238,0,169422997,residential,False,88.336,"LINESTRING (123.2694362 9.3043228, 123.2702408 9.304297200000001)",,,,,,,,,,
1805883240,1805883239,0,169422997,residential,False,65.968,"LINESTRING (123.2694362 9.3043228, 123.2688351 9.3043133)",,,,,,,,,,
1805883240,1805949233,0,169423033,residential,False,20.74,"LINESTRING (123.2694362 9.3043228, 123.2694389 9.304509299999999)",,,,,,,,,,
1805883240,1805883234,0,169423033,residential,False,23.45,"LINESTRING (123.2694362 9.3043228, 123.2694547 9.304112699999999)",,,,,,,,,,
1805883242,1805883236,0,169422950,residential,False,20.786,"LINESTRING (123.2680968 9.304360600000001, 123.2681039 9.304173799999999)",,,,,,,,,,
1805883242,1805883250,0,169422950,residential,False,22.964,"LINESTRING (123.2680968 9.304360600000001, 123.268094 9.3045671)",,,,,,,,,,
1805883242,1805883244,0,169422955,residential,False,80.376,"LINESTRING (123.2680968 9.304360600000001, 123.2688284 9.304395899999999)",,,,,,,,,,
1805883244,1805883239,0,169422948,residential,False,9.214,"LINESTRING (123.2688284 9.304395899999999, 123.2688351 9.3043133)",,Habitat,,,,,,,,
1805883244,1805883248,0,169422948,residential,False,12.61,"LINESTRING (123.2688284 9.304395899999999, 123.2688297 9.304509299999999)",,Habitat,,,,,,,,
1805883244,1805883242,0,169422955,residential,False,80.376,"LINESTRING (123.2688284 9.304395899999999, 123.2680968 9.304360600000001)",,,,,,,,,,
1805883246,1805949233,0,169422962,residential,False,90.442,"LINESTRING (123.2702631 9.3045057, 123.2694389 9.304509299999999)",,,,,,,,,,
1805883246,1805883257,0,169423035,residential,False,21.034,"LINESTRING (123.2702631 9.3045057, 123.2702749 9.3046945)",,,,,,,,,,
1805883246,1805883238,0,169423035,residential,False,23.313,"LINESTRING (123.2702631 9.3045057, 123.2702408 9.304297200000001)",,,,,,,,,,
1805883248,1805883244,0,169422948,residential,False,12.61,"LINESTRING (123.2688297 9.304509299999999, 123.2688284 9.304395899999999)",,Habitat,,,,,,,,
1805883248,1805883253,0,169422948,residential,False,9.325,"LINESTRING (123.2688297 9.304509299999999, 123.268823 9.304592899999999)",,Habitat,,,,,,,,
1805883248,1805949233,0,169422962,residential,False,66.849,"LINESTRING (123.2688297 9.304509299999999, 123.2694389 9.304509299999999)",,,,,,,,,,
1805883250,1805883242,0,169422950,residential,False,22.964,"LINESTRING (123.268094 9.3045671, 123.2680968 9.304360600000001)",,,,,,,,,,
1805883250,1805883259,0,169422950,residential,False,21.342,"LINESTRING (123.268094 9.3045671, 123.2680906 9.304759000000001)",,,,,,,,,,
1805883250,1805883253,0,169422970,residential,False,80.046,"LINESTRING (123.268094 9.3045671, 123.268823 9.304592899999999)",,,,,,,,,,
1805883253,1805883248,0,169422948,residential,False,9.325,"LINESTRING (123.268823 9.304592899999999, 123.2688297 9.304509299999999)",,Habitat,,,,,,,,
1805883253,1805883260,0,169422948,residential,False,18.595,"LINESTRING (123.268823 9.304592899999999, 123.2688262 9.304760099999999)",,Habitat,,,,,,,,
1805883253,1805883250,0,169422970,residential,False,80.046,"LINESTRING (123.268823 9.304592899999999, 123.268094 9.3045671)",,,,,,,,,,
1805883255,1805883257,0,169422984,residential,False,90.836,"LINESTRING (123.2694471 9.3046948, 123.2702749 9.3046945)",,,,,,,,,,
1805883255,1805883261,0,169423033,residential,False,7.092,"LINESTRING (123.2694471 9.3046948, 123.2694364 9.3047577)",,,,,,,,,,
1805883255,1805949233,0,169423033,residential,False,20.646,"LINESTRING (123.2694471 9.3046948, 123.2694389 9.304509299999999)",,,,,,,,,,
1805883257,1805883255,0,169422984,residential,False,90.836,"LINESTRING (123.2702749 9.3046945, 123.2694471 9.3046948)",,,,,,,,,,
1805883257,1805883246,0,169423035,residential,False,21.034,"LINESTRING (123.2702749 9.3046945, 123.2702631 9.3045057)",,,,,,,,,,
1805883257,1805883264,0,"[169423035, 169422950]",residential,False,88.218,"LINESTRING (123.2702749 9.3046945, 123.2702861 9.304870299999999, 123.2696645 9.3049386)",,,,,,,,,,
1805883259,1805883250,0,169422950,residential,False,21.342,"LINESTRING (123.2680906 9.304759000000001, 123.268094 9.3045671)",,,,,,,,,,
1805883259,1805883260,0,169422973,residential,False,80.719,"LINESTRING (123.2680906 9.304759000000001, 123.2688262 9.304760099999999)",,,,,,,,,,
1805883259,1805883268,0,169422950,residential,False,104.853,"LINESTRING (123.2680906 9.304759000000001, 123.2680842 9.304979299999999, 123.2688164 9.3049827)",,,,,,,,,,
1805883260,1805883253,0,169422948,residential,False,18.595,"LINESTRING (123.2688262 9.304760099999999, 123.268823 9.304592899999999)",,Habitat,,,,,,,,
1805883260,1805883259,0,169422973,residential,False,80.719,"LINESTRING (123.2688262 9.304760099999999, 123.2680906 9.304759000000001)",,,,,,,,,,
